symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
GBPUSD,SELL,2026-02-11 15:51:00+00:00,2026-02-12 02:52:00+00:00,sl,1.36451,1.36306,1.36306,1.35665,0.01,28.6,2.46,0.2,13.0,1.26
GBPAUD,SELL,2026-02-11 15:53:00+00:00,2026-02-11 16:08:00+00:00,sl,1.91924,1.91703,1.91703,1.912,0.01,26.3,1.62,0.132,20.3,1.36
GBPAUD,SELL,2026-02-11 16:13:00+00:00,2026-02-11 17:12:00+00:00,sl,1.91656,1.91926,1.91926,1.90913,0.01,27.0,1.66,0.135,-28.8,-1.66
GER40,BUY,2026-02-11 16:18:00+00:00,2026-02-11 17:24:00+00:00,sl,24952.08,24842.44667,24842.44667,25226.16333,0.1,1096.3,10.96,0.888,-1112.33,-10.96
GBPAUD,SELL,2026-02-11 17:14:00+00:00,2026-02-11 17:24:00+00:00,sl,1.91928,1.92256,1.92256,1.91024,0.01,32.9,2.03,0.164,-34.66,-2.03
GER40,BUY,2026-02-12 08:12:00+00:00,2026-02-12 08:47:00+00:00,sl,25020.48,24973.36333,24973.36333,25138.27167,0.1,471.2,4.71,0.388,-487.17,-4.71
GER40,BUY,2026-02-12 08:57:00+00:00,2026-02-12 10:01:00+00:00,sl,24989.48,25088.38,25088.38,25134.77167,0.1,581.2,5.81,0.48,973.0,9.89
UKOUSD,BUY,2026-02-12 09:52:00+00:00,2026-02-12 11:21:00+00:00,sl,69.9155,69.539,69.539,70.57437,0.01,37.6,3.24,0.268,-40.95,-3.24
GER40,BUY,2026-02-12 10:21:00+00:00,2026-02-12 17:58:00+00:00,sl,25113.28,25006.98333,25006.98333,25379.02167,0.1,1063.0,10.63,0.871,-1078.97,-10.63
UKOUSD,SELL,2026-02-12 12:11:00+00:00,2026-02-12 17:33:00+00:00,sl,69.4275,68.8575,68.8575,68.3565,0.01,61.2,5.26,0.432,53.7,4.9
GBPAUD,SELL,2026-02-12 13:43:00+00:00,2026-02-12 16:22:00+00:00,sl,1.9142,1.91278,1.91278,1.90928,0.02,17.9,2.21,0.181,12.45,1.76
USDJPY,BUY,2026-02-12 14:08:00+00:00,2026-02-12 17:13:00+00:00,sl,153.325,152.89528,152.89528,154.61417,0.01,43.0,2.32,0.191,-44.87,-2.32
NAS100,SELL,2026-02-12 17:04:00+00:00,2026-02-12 17:41:00+00:00,sl,25136.85,25044.95,25044.95,24913.42252,0.1,993.0,9.93,0.814,911.0,9.19
GBPAUD,BUY,2026-02-12 17:23:00+00:00,2026-02-12 17:47:00+00:00,sl,1.91708,1.91708,1.91708,1.92326,0.02,22.5,2.77,0.227,-1.8,0.0
NAS100,SELL,2026-02-12 17:48:00+00:00,2026-02-12 18:07:00+00:00,sl,25018.85,24894.45,24894.45,24711.32546,0.1,1366.8,13.67,1.11,1236.0,12.44
UKOUSD,SELL,2026-02-12 17:50:00+00:00,2026-02-12 18:49:00+00:00,sl,68.6175,67.9275,67.9275,67.20525,0.01,80.7,6.94,0.564,65.7,5.94
GBPAUD,BUY,2026-02-12 18:00:00+00:00,2026-02-12 18:23:00+00:00,sl,1.91456,1.92076,1.92076,1.92305,0.01,30.9,1.9,0.156,60.3,3.83
EURUSD,SELL,2026-02-12 18:02:00+00:00,2026-02-12 18:40:00+00:00,sl,1.18829,1.18741,1.18741,1.1842,0.02,13.6,2.34,0.192,7.5,1.51
NAS100,SELL,2026-02-12 18:24:00+00:00,2026-02-12 22:52:00+00:00,sl,24813.35,24658.45,24658.45,24449.61682,0.1,1616.6,16.17,1.307,1541.0,15.49
GBPAUD,BUY,2026-02-12 18:25:00+00:00,2026-02-12 18:36:00+00:00,sl,1.92183,1.91839,1.91839,1.93128,0.01,34.4,2.12,0.171,-36.17,-2.12
GBPAUD,BUY,2026-02-12 18:51:00+00:00,2026-02-13 00:21:00+00:00,sl,1.91966,1.92158,1.92158,1.93084,0.01,40.7,2.51,0.202,17.35,1.18
UKOUSD,SELL,2026-02-12 19:08:00+00:00,2026-02-16 18:33:00+00:00,sl,67.8125,68.741,68.741,66.18763,0.01,92.8,7.99,0.643,-96.15,-7.99
Nikkei225,SELL,2026-02-13 01:58:00+00:00,2026-02-13 02:10:00+00:00,sl,57055.57,57381.82,57381.82,56076.82,1.0,3262.5,1.63,0.13,-3392.5,-1.63
Nikkei225,SELL,2026-02-13 02:41:00+00:00,2026-02-13 04:32:00+00:00,sl,56916.57,57320.5575,57320.5575,55704.6075,1.0,4039.9,2.02,0.161,-4169.88,-2.02
GER40,SELL,2026-02-13 08:03:00+00:00,2026-02-13 10:17:00+00:00,sl,24879.18,24794.68,24794.68,24740.07583,0.1,556.4,5.56,0.443,829.0,8.45
USDJPY,BUY,2026-02-13 10:17:00+00:00,2026-02-13 15:30:00+00:00,sl,153.461,153.03403,153.03403,154.74192,0.01,42.7,2.31,0.183,-44.6,-2.31
NZDUSD,SELL,2026-02-13 12:56:00+00:00,2026-02-13 14:21:00+00:00,sl,0.60343,0.60228,0.60228,0.60157,0.05,6.2,2.67,0.211,10.1,4.95
NZDUSD,SELL,2026-02-13 14:27:00+00:00,2026-02-13 15:29:00+00:00,sl,0.60235,0.60295,0.60295,0.60058,0.06,5.9,3.05,0.24,-7.31,-3.05
EURUSD,BUY,2026-02-13 15:23:00+00:00,2026-02-13 15:32:00+00:00,sl,1.18613,1.18731,1.18731,1.189,0.03,9.5,2.46,0.194,10.45,3.03
NZDUSD,SELL,2026-02-13 15:32:00+00:00,2026-02-13 15:35:00+00:00,sl,0.60335,0.604,0.604,0.60139,0.05,6.5,2.81,0.222,-7.92,-2.81
NZDUSD,SELL,2026-02-13 15:36:00+00:00,2026-02-13 15:55:00+00:00,sl,0.60324,0.60389,0.60389,0.60128,0.05,6.5,2.81,0.222,-7.92,-2.81
USDJPY,BUY,2026-02-13 15:39:00+00:00,2026-02-13 18:53:00+00:00,sl,153.135,152.76896,152.76896,154.23312,0.01,36.6,1.98,0.156,-38.5,-1.98
NZDUSD,SELL,2026-02-13 16:49:00+00:00,2026-02-13 19:12:00+00:00,sl,0.6032,0.60414,0.60414,0.60039,0.03,9.4,2.41,0.192,-10.76,-2.41
GBPUSD,BUY,2026-02-13 18:43:00+00:00,2026-02-16 11:45:00+00:00,sl,1.36397,1.36474,1.36474,1.3715,0.01,27.4,2.36,0.187,6.0,0.65
EU50,SELL,2026-02-16 08:15:00+00:00,2026-02-16 09:02:00+00:00,sl,5993.0,6002.0,6002.0,5966.0,0.30000000000000004,90.0,2.7,0.215,-103.0,-2.7
GBPAUD,SELL,2026-02-16 10:09:00+00:00,2026-02-16 10:22:00+00:00,sl,1.92502,1.92626,1.92626,1.92159,0.04,12.4,3.07,0.245,-14.24,-3.07
EU50,SELL,2026-02-16 11:36:00+00:00,2026-02-16 16:21:00+00:00,sl,6013.0,5987.9,5987.9,5948.875,0.1,213.8,2.14,0.171,238.0,2.51
GER40,SELL,2026-02-16 12:01:00+00:00,2026-02-16 18:01:00+00:00,sl,24950.7,24813.7,24813.7,24730.60833,0.1,880.4,8.8,0.704,1354.0,13.7
EURUSD,BUY,2026-02-16 12:30:00+00:00,2026-02-16 14:19:00+00:00,sl,1.18657,1.18583,1.18583,1.18881,0.04,7.5,2.57,0.205,-8.76,-2.57
GBPUSD,SELL,2026-02-16 14:30:00+00:00,2026-02-17 02:42:00+00:00,tp,1.36452,1.36205,1.3636,1.36205,0.04,9.0,3.1,0.248,23.14,8.51
NAS100,SELL,2026-02-16 15:46:00+00:00,2026-02-16 16:11:00+00:00,sl,24797.35,24747.2,24747.2,24687.49375,0.1,488.3,4.88,0.391,493.5,5.02
SP500,SELL,2026-02-16 16:10:00+00:00,2026-02-16 16:38:00+00:00,sl,6854.13,6840.83,6840.83,6831.5725,0.4,90.2,3.1,0.249,129.4,4.58
NAS100,SELL,2026-02-16 16:26:00+00:00,2026-02-16 16:46:00+00:00,sl,24700.35,24639.45,24639.45,24573.19191,0.1,565.1,5.65,0.45,601.0,6.09
NAS100,SELL,2026-02-16 17:09:00+00:00,2026-02-16 17:27:00+00:00,sl,24723.35,24657.45,24657.45,24559.33989,0.1,728.9,7.29,0.576,651.0,6.59
NZDUSD,SELL,2026-02-16 17:41:00+00:00,2026-02-17 04:02:00+00:00,tp,0.60339,0.60202,0.60339,0.60202,0.08,4.6,3.14,0.247,12.29,9.42
NAS100,SELL,2026-02-16 17:53:00+00:00,2026-02-17 01:33:00+00:00,sl,24656.35,24739.07059,24739.07059,24470.22868,0.1,827.2,8.27,0.65,-835.21,-8.27
SP500,SELL,2026-02-16 18:00:00+00:00,2026-02-16 18:15:00+00:00,sl,6829.63,6843.85983,6843.85983,6794.05542,0.2,142.3,2.45,0.192,-145.9,-2.45
SP500,SELL,2026-02-16 18:24:00+00:00,2026-02-17 01:08:00+00:00,sl,6832.13,6847.32233,6847.32233,6794.14917,0.2,151.9,2.61,0.203,-155.52,-2.61
UKOUSD,BUY,2026-02-16 18:58:00+00:00,2026-02-17 10:16:00+00:00,sl,68.6335,68.1526,68.1526,69.47507,0.01,48.1,4.14,0.324,-51.39,-4.14
Nikkei225,SELL,2026-02-17 01:25:00+00:00,2026-02-17 01:45:00+00:00,sl,56710.5,56871.65625,56871.65625,56227.03125,3.0,1611.6,2.42,0.19,-1741.56,-2.42
Nikkei225,SELL,2026-02-17 02:16:00+00:00,2026-02-17 04:03:00+00:00,sl,56773.0,56338.7,56338.7,56081.125,2.0,2306.2,2.31,0.183,4213.0,4.34
Nikkei225,SELL,2026-02-17 04:20:00+00:00,2026-02-17 09:39:00+00:00,sl,56353.0,56659.0,56659.0,55435.0,2.0,3060.0,3.06,0.238,-3190.0,-3.06
EU50,SELL,2026-02-17 08:30:00+00:00,2026-02-17 10:02:00+00:00,sl,5963.42,5982.17,5982.17,5907.17,0.1,187.5,1.88,0.146,-200.5,-1.88
EURUSD,SELL,2026-02-17 10:02:00+00:00,2026-02-17 10:21:00+00:00,sl,1.18311,1.18375,1.18375,1.1812,0.05,6.4,2.74,0.214,-7.68,-2.74
GBPUSD,SELL,2026-02-17 10:02:00+00:00,2026-02-17 10:30:00+00:00,sl,1.35642,1.35833,1.35833,1.3512,0.01,19.0,1.64,0.128,-20.61,-1.64
UKOUSD,SELL,2026-02-17 10:35:00+00:00,2026-02-17 12:38:00+00:00,sl,68.2275,68.5956,68.5956,67.58332,0.01,36.8,3.17,0.249,-40.11,-3.17
GBPUSD,SELL,2026-02-17 10:47:00+00:00,2026-02-17 15:45:00+00:00,tp,1.35865,1.35264,1.35418,1.35264,0.01,21.9,1.88,0.148,58.51,5.17
EU50,SELL,2026-02-17 12:39:00+00:00,2026-02-17 18:07:00+00:00,sl,5984.42,6015.17,6015.17,5892.17,0.1,307.5,3.08,0.242,-320.5,-3.08
UKOUSD,BUY,2026-02-17 12:46:00+00:00,2026-02-17 13:45:00+00:00,sl,68.6955,69.1725,69.1725,69.69195,0.01,56.9,4.9,0.386,44.4,4.1
SP500,SELL,2026-02-17 14:45:00+00:00,2026-02-17 15:51:00+00:00,sl,6811.38,6823.9485,6823.9485,6779.95875,0.2,125.7,2.16,0.17,-129.29,-2.16
UKOUSD,SELL,2026-02-17 15:49:00+00:00,2026-02-17 15:52:00+00:00,sl,68.6025,67.5925,67.5925,66.65475,0.01,111.3,9.57,0.749,97.7,8.69
GBPUSD,SELL,2026-02-17 15:53:00+00:00,2026-02-17 18:06:00+00:00,sl,1.35339,1.35108,1.35108,1.34733,0.01,22.0,1.89,0.147,21.4,1.98
USDJPY,BUY,2026-02-17 15:56:00+00:00,2026-02-17 17:35:00+00:00,sl,153.3145,153.808,153.808,154.1827,0.02,28.9,3.13,0.243,47.45,5.33
UKOUSD,SELL,2026-02-17 15:58:00+00:00,2026-02-18 13:25:00+00:00,sl,67.6125,68.7255,68.7255,65.66475,0.01,111.3,9.57,0.745,-114.6,-9.57
NAS100,SELL,2026-02-17 17:06:00+00:00,2026-02-17 18:07:00+00:00,sl,24470.9,24639.35882,24639.35882,24091.86765,0.1,1684.6,16.85,1.311,-1692.59,-16.85
SP500,SELL,2026-02-17 17:34:00+00:00,2026-02-17 18:01:00+00:00,sl,6781.73,6812.446,6812.446,6704.94,0.1,307.2,2.64,0.206,-310.76,-2.64
GBPUSD,SELL,2026-02-17 18:08:00+00:00,2026-02-17 18:36:00+00:00,sl,1.3512,1.35352,1.35352,1.34483,0.01,23.2,2.0,0.157,-24.8,-2.0
USDJPY,BUY,2026-02-17 18:13:00+00:00,2026-02-17 20:13:00+00:00,sl,153.7855,153.41895,153.41895,154.88514,0.01,36.7,1.98,0.156,-38.55,-1.98
SP500,BUY,2026-02-17 19:24:00+00:00,2026-02-18 17:03:00+00:00,sl,6832.54,6892.43,6892.43,6933.04542,0.1,402.0,3.46,0.273,595.3,5.15
NAS100,BUY,2026-02-17 20:18:00+00:00,2026-02-18 10:18:00+00:00,sl,24624.45,24857.22,24857.22,25195.09798,0.1,2536.2,25.36,2.004,2319.7,23.28
EURUSD,BUY,2026-02-17 20:42:00+00:00,2026-02-18 06:02:00+00:00,sl,1.18507,1.18407,1.18407,1.18809,0.03,10.1,2.6,0.205,-11.36,-2.6
EU50,BUY,2026-02-18 08:14:00+00:00,2026-02-18 10:06:00+00:00,sl,6042.94,6055.74,6055.74,6075.0025,0.2,106.9,2.14,0.169,115.0,2.56
GER40,BUY,2026-02-18 10:05:00+00:00,2026-02-18 12:59:00+00:00,sl,25148.83,25245.03,25245.03,25306.22167,0.1,629.6,6.3,0.499,946.0,9.62
USDJPY,BUY,2026-02-18 10:17:00+00:00,2026-02-18 16:19:00+00:00,sl,153.6455,154.081,154.081,154.36434,0.02,24.0,2.59,0.205,41.65,4.7
GER40,BUY,2026-02-18 13:18:00+00:00,2026-02-18 15:57:00+00:00,sl,25237.23,25126.91833,25126.91833,25513.00917,0.1,1103.1,11.03,0.85,-1119.12,-11.03
NZDUSD,SELL,2026-02-18 14:45:00+00:00,2026-02-18 16:00:00+00:00,tp,0.60045,0.59872,0.59923,0.59872,0.06,5.7,2.96,0.23,15.81,8.88
UKOUSD,BUY,2026-02-18 15:41:00+00:00,2026-02-18 16:55:00+00:00,sl,69.2215,69.8235,69.8235,70.48938,0.01,72.4,6.23,0.484,56.9,5.18
GER40,BUY,2026-02-18 15:59:00+00:00,2026-02-18 17:05:00+00:00,sl,25131.73,25273.63,25273.63,25365.0675,0.1,933.3,9.33,0.731,1403.0,14.19
GBPUSD,SELL,2026-02-18 16:28:00+00:00,2026-02-18 18:05:00+00:00,sl,1.3538,1.35555,1.35555,1.34901,0.02,17.4,3.0,0.233,-19.05,-3.0
NAS100,BUY,2026-02-18 16:54:00+00:00,2026-02-18 17:05:00+00:00,sl,24838.62,24961.97,24961.97,25102.58471,0.1,1173.2,11.73,0.909,1225.5,12.34
USDJPY,BUY,2026-02-18 17:05:00+00:00,2026-02-19 04:04:00+00:00,sl,154.3745,155.008,155.008,155.40119,0.01,34.2,1.85,0.139,61.45,3.42
NZDUSD,SELL,2026-02-18 17:06:00+00:00,2026-02-18 18:04:00+00:00,sl,0.59893,0.59964,0.59964,0.59681,0.05,7.1,3.04,0.229,-8.48,-3.04
NAS100,BUY,2026-02-18 17:12:00+00:00,2026-02-18 21:53:00+00:00,sl,24973.62,24843.98029,24843.98029,25265.30934,0.1,1296.4,12.96,0.976,-1304.4,-12.96
NZDUSD,SELL,2026-02-18 18:08:00+00:00,2026-02-18 20:51:00+00:00,tp,0.59957,0.59731,0.59782,0.59731,0.05,7.5,3.24,0.245,21.22,9.73
GBPUSD,SELL,2026-02-18 18:17:00+00:00,2026-02-19 02:36:00+00:00,tp,1.35487,1.3492,1.35075,1.3492,0.01,20.6,1.77,0.134,55.09,4.88
SP500,BUY,2026-02-18 19:13:00+00:00,2026-02-18 20:53:00+00:00,sl,6905.99,6883.76617,6883.76617,6961.54958,0.1,222.2,1.91,0.145,-225.84,-1.91
NZDUSD,SELL,2026-02-18 20:58:00+00:00,2026-02-19 02:49:00+00:00,sl,0.5974,0.5963,0.5963,0.59513,0.05,7.6,3.27,0.246,9.6,4.73
UKOUSD,BUY,2026-02-19 10:29:00+00:00,2026-02-19 10:59:00+00:00,sl,71.2315,71.6835,71.6835,72.11087,0.01,50.2,4.32,0.325,41.9,3.89
GBPUSD,SELL,2026-02-19 11:24:00+00:00,2026-02-19 11:54:00+00:00,sl,1.35058,1.35058,1.35058,1.34686,0.02,13.5,2.33,0.175,-1.6,-0.0
NZDUSD,SELL,2026-02-19 11:24:00+00:00,2026-02-19 13:44:00+00:00,tp,0.59829,0.59674,0.59829,0.59674,0.07,5.2,3.12,0.234,14.13,9.35
GBPUSD,SELL,2026-02-19 11:55:00+00:00,2026-02-19 14:11:00+00:00,tp,1.35038,1.34606,1.34766,1.34606,0.02,15.7,2.7,0.203,41.57,7.43
EURUSD,SELL,2026-02-19 12:39:00+00:00,2026-02-19 15:02:00+00:00,tp,1.17933,1.1765,1.17771,1.1765,0.04,9.4,3.25,0.244,27.03,9.75
GBPAUD,SELL,2026-02-19 13:18:00+00:00,2026-02-19 15:02:00+00:00,sl,1.91189,1.911,1.911,1.90593,0.02,21.7,2.67,0.2,7.1,1.1
NZDUSD,SELL,2026-02-19 13:53:00+00:00,2026-02-19 14:33:00+00:00,sl,0.59671,0.59733,0.59733,0.59485,0.06,6.2,3.2,0.238,-7.6,-3.2
GBPUSD,SELL,2026-02-19 14:27:00+00:00,2026-02-19 15:29:00+00:00,sl,1.34654,1.34642,1.34642,1.34208,0.02,16.2,2.79,0.206,-0.45,0.2
NZDUSD,SELL,2026-02-19 14:44:00+00:00,2026-02-19 16:34:00+00:00,tp,0.59702,0.59514,0.59564,0.59514,0.06,6.3,3.25,0.241,17.49,9.75
EURUSD,SELL,2026-02-19 15:17:00+00:00,2026-02-19 17:01:00+00:00,sl,1.17572,1.17572,1.17572,1.17236,0.03,11.2,2.89,0.213,-1.3,-0.0
USDJPY,BUY,2026-02-19 15:29:00+00:00,2026-02-20 09:57:00+00:00,sl,154.9585,155.4455,155.4455,155.79696,0.02,27.9,3.02,0.222,46.8,5.26
DJ30,SELL,2026-02-19 15:30:00+00:00,2026-02-19 17:35:00+00:00,sl,49487.02,49613.30846,49613.30846,49139.72673,0.1,1262.9,10.86,0.8,-1273.88,-10.86
GBPUSD,SELL,2026-02-19 15:41:00+00:00,2026-02-19 16:44:00+00:00,sl,1.34651,1.3449,1.3449,1.34116,0.02,19.5,3.35,0.246,14.5,2.77
SP500,SELL,2026-02-19 16:25:00+00:00,2026-02-19 16:55:00+00:00,sl,6860.93,6875.13883,6875.13883,6825.40792,0.2,142.1,2.44,0.18,-145.69,-2.44
GBPUSD,SELL,2026-02-19 16:45:00+00:00,2026-02-19 17:08:00+00:00,sl,1.34441,1.3468,1.3468,1.33786,0.01,23.8,2.05,0.15,-25.44,-2.05
NZDUSD,SELL,2026-02-19 16:58:00+00:00,2026-02-19 17:02:00+00:00,sl,0.59529,0.59611,0.59611,0.59283,0.04,8.2,2.83,0.207,-9.62,-2.83
NZDUSD,SELL,2026-02-19 17:21:00+00:00,2026-02-19 17:34:00+00:00,sl,0.5962,0.5971,0.5971,0.5935,0.04,9.0,3.1,0.227,-10.41,-3.1
NZDUSD,SELL,2026-02-19 17:41:00+00:00,2026-02-19 17:47:00+00:00,sl,0.5971,0.59803,0.59803,0.59432,0.04,9.3,3.18,0.236,-10.65,-3.18
NZDUSD,SELL,2026-02-19 18:05:00+00:00,2026-02-20 03:53:00+00:00,sl,0.5973,0.59492,0.59492,0.59437,0.04,9.8,3.36,0.25,22.4,8.19
Nikkei225,SELL,2026-02-20 02:36:00+00:00,2026-02-20 11:17:00+00:00,sl,56905.17,57094.2825,57094.2825,56337.8325,3.0,1891.1,2.84,0.211,-2021.13,-2.84
GER40,BUY,2026-02-20 08:18:00+00:00,2026-02-20 09:32:00+00:00,sl,25109.13,25076.86333,25076.86333,25189.79667,0.1,322.7,3.23,0.238,-338.67,-3.23
GER40,BUY,2026-02-20 09:33:00+00:00,2026-02-20 09:59:00+00:00,sl,25085.13,25048.64667,25048.64667,25176.33833,0.1,364.8,3.65,0.27,-380.83,-3.65
EURUSD,SELL,2026-02-20 10:03:00+00:00,2026-02-20 10:16:00+00:00,sl,1.17518,1.17518,1.17518,1.17246,0.04,9.1,3.13,0.231,-1.3,-0.0
GBPAUD,SELL,2026-02-20 10:04:00+00:00,2026-02-20 11:29:00+00:00,sl,1.90869,1.9066,1.9066,1.90491,0.03,13.7,2.54,0.188,19.15,3.87
NZDUSD,SELL,2026-02-20 10:06:00+00:00,2026-02-20 10:41:00+00:00,sl,0.59485,0.59541,0.59541,0.59314,0.06,5.7,2.93,0.217,-7.08,-2.93
USDJPY,BUY,2026-02-20 10:28:00+00:00,2026-02-20 15:30:00+00:00,sl,155.414,155.08914,155.08914,156.38859,0.01,32.5,1.75,0.13,-34.39,-1.75
GBPAUD,SELL,2026-02-20 11:38:00+00:00,2026-02-20 12:57:00+00:00,sl,1.90848,1.91038,1.91038,1.90326,0.02,19.0,2.34,0.173,-20.77,-2.34
NAS100,SELL,2026-02-20 14:00:00+00:00,2026-02-20 15:41:00+00:00,sl,24769.67,24681.995,24681.995,24604.3496,0.1,734.8,7.35,0.545,868.75,8.77
DJ30,SELL,2026-02-20 14:52:00+00:00,2026-02-20 16:42:00+00:00,sl,49335.02,49173.32,49173.32,49026.99356,0.1,1120.1,9.63,0.714,1606.0,13.91
EURUSD,SELL,2026-02-20 15:30:00+00:00,2026-02-20 17:01:00+00:00,sl,1.17751,1.17751,1.17751,1.17391,0.03,12.0,3.09,0.23,-1.3,-0.0
NAS100,SELL,2026-02-20 15:46:00+00:00,2026-02-20 16:35:00+00:00,sl,24675.92,24769.49684,24769.49684,24465.37211,0.1,935.8,9.36,0.69,-943.77,-9.36
USDJPY,BUY,2026-02-20 16:32:00+00:00,2026-02-20 17:01:00+00:00,sl,155.4605,155.14816,155.14816,156.39753,0.02,31.2,3.37,0.249,-33.13,-3.37
NAS100,BUY,2026-02-20 16:35:00+00:00,2026-02-20 17:02:00+00:00,sl,24796.97,25024.82,25024.82,25093.72928,0.1,1318.9,13.19,0.98,2270.5,22.79
NAS100,BUY,2026-02-20 17:08:00+00:00,2026-02-20 18:03:00+00:00,sl,24926.37,25084.57,25084.57,25301.9405,0.1,1669.2,16.69,1.21,1574.0,15.82
NZDUSD,BUY,2026-02-20 17:26:00+00:00,2026-02-20 17:33:00+00:00,sl,0.59749,0.59648,0.59648,0.60053,0.03,10.1,2.62,0.19,-11.54,-2.62
GBPUSD,BUY,2026-02-20 17:26:00+00:00,2026-02-20 19:15:00+00:00,sl,1.35123,1.34801,1.34801,1.36008,0.01,32.2,2.77,0.201,-33.76,-2.77
NZDUSD,BUY,2026-02-20 17:41:00+00:00,2026-02-20 19:15:00+00:00,sl,0.59734,0.59626,0.59626,0.60057,0.03,10.8,2.78,0.202,-12.16,-2.78
NAS100,BUY,2026-02-20 18:06:00+00:00,2026-02-20 19:20:00+00:00,sl,25070.72,24860.54022,24860.54022,25543.6245,0.1,2101.8,21.02,1.509,-2109.8,-21.02
NAS100,BUY,2026-02-20 19:26:00+00:00,2026-02-25 13:48:00+00:00,sl,24850.47,25083.16,25083.16,25430.40171,0.1,2577.5,25.77,1.886,2318.9,23.27
DJ30,SELL,2026-02-20 19:36:00+00:00,2026-02-23 16:31:00+00:00,sl,49289.02,49740.97192,49740.97192,48046.15221,0.1,4519.5,38.87,2.845,-4530.52,-38.87
Nikkei225,SELL,2026-02-23 01:52:00+00:00,2026-02-23 03:01:00+00:00,sl,56933.0,56523.7,56523.7,56255.975,3.0,2256.7,3.39,0.248,3963.0,6.14
Nikkei225,SELL,2026-02-23 03:14:00+00:00,2026-02-23 09:32:00+00:00,sl,56628.0,56883.6,56883.6,55861.2,2.0,2556.0,2.56,0.186,-2686.0,-2.56
GER40,SELL,2026-02-23 08:06:00+00:00,2026-02-23 08:54:00+00:00,sl,25080.2,25118.15,25118.15,24985.325,0.1,379.5,3.8,0.277,-395.5,-3.8
EU50,BUY,2026-02-23 09:46:00+00:00,2026-02-23 11:08:00+00:00,sl,6115.1,6129.9,6129.9,6152.7875,0.2,125.6,2.51,0.184,135.0,2.96
GBPAUD,SELL,2026-02-23 10:00:00+00:00,2026-02-23 10:25:00+00:00,sl,1.91005,1.90866,1.90866,1.90577,0.03,15.6,2.88,0.211,12.15,2.58
GER40,BUY,2026-02-23 10:45:00+00:00,2026-02-23 12:26:00+00:00,sl,25126.8,25046.57333,25046.57333,25327.36667,0.1,802.3,8.02,0.586,-818.27,-8.02
GER40,BUY,2026-02-23 13:05:00+00:00,2026-02-23 17:40:00+00:00,sl,25157.8,25043.47333,25043.47333,25443.61667,0.1,1143.3,11.43,0.838,-1159.27,-11.43
GBPUSD,SELL,2026-02-23 13:17:00+00:00,2026-02-23 15:07:00+00:00,sl,1.35079,1.34908,1.34908,1.34711,0.02,13.4,2.3,0.169,15.5,2.94
NZDUSD,SELL,2026-02-23 13:27:00+00:00,2026-02-23 15:58:00+00:00,sl,0.59699,0.59699,0.59699,0.59532,0.07,5.6,3.36,0.246,-1.4,-0.0
SP500,BUY,2026-02-23 14:33:00+00:00,2026-02-23 16:27:00+00:00,sl,6880.94,6896.88,6896.88,6908.46167,0.30000000000000004,110.1,2.84,0.208,155.8,4.11
Nikkei225,SELL,2026-02-24 01:00:00+00:00,2026-02-24 02:03:00+00:00,sl,56817.87,56987.07,56987.07,56310.27,3.0,1692.0,2.54,0.192,-1822.0,-2.54
Nikkei225,BUY,2026-02-24 02:27:00+00:00,2026-02-24 05:41:00+00:00,sl,57050.87,57407.17,57407.17,57634.4075,3.0,1945.1,2.92,0.221,3433.0,5.34
GBPAUD,SELL,2026-02-24 10:00:00+00:00,2026-02-24 10:18:00+00:00,sl,1.90668,1.90815,1.90815,1.90267,0.03,14.6,2.7,0.204,-16.41,-2.7
USDJPY,BUY,2026-02-24 10:01:00+00:00,2026-02-24 18:46:00+00:00,sl,156.0925,155.65243,155.65243,157.41272,0.01,44.0,2.38,0.18,-45.91,-2.38
GBPAUD,SELL,2026-02-24 10:19:00+00:00,2026-02-24 10:39:00+00:00,sl,1.90768,1.90915,1.90915,1.90361,0.03,14.8,2.73,0.207,-16.57,-2.73
UKOUSD,SELL,2026-02-24 10:27:00+00:00,2026-02-24 15:07:00+00:00,sl,71.5285,71.9083,71.9083,70.86385,0.01,38.0,3.27,0.247,-41.28,-3.27
GBPAUD,BUY,2026-02-24 10:39:00+00:00,2026-02-24 13:22:00+00:00,tp,1.90915,1.91351,1.91192,1.91351,0.03,15.8,2.93,0.222,41.76,8.05
NZDUSD,SELL,2026-02-24 12:27:00+00:00,2026-02-24 14:29:00+00:00,tp,0.59657,0.59487,0.59538,0.59487,0.06,5.7,2.92,0.222,15.59,8.77
EURUSD,SELL,2026-02-24 14:04:00+00:00,2026-02-24 14:57:00+00:00,sl,1.17817,1.17817,1.17817,1.1761,0.05,6.9,2.98,0.225,-1.3,-0.0
GBPAUD,BUY,2026-02-24 14:15:00+00:00,2026-02-24 16:39:00+00:00,sl,1.91485,1.9171,1.9171,1.91934,0.03,16.3,3.01,0.227,20.6,4.14
NZDUSD,SELL,2026-02-24 15:09:00+00:00,2026-02-24 16:44:00+00:00,sl,0.5953,0.5953,0.5953,0.59364,0.06,5.6,2.87,0.215,-1.4,-0.0
GER40,BUY,2026-02-24 16:34:00+00:00,2026-02-24 17:26:00+00:00,sl,24913.8,25073.7,25073.7,25176.425,0.1,1050.5,10.51,0.789,1583.0,15.99
