symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
Nikkei225,BUY,2025-11-10 01:25:00+00:00,2025-11-10 02:01:00+00:00,sl,50973.0,50671.8375,50671.8375,51876.4875,2.0,3011.6,3.01,0.247,-3141.62,-3.01
Nikkei225,BUY,2025-11-10 02:08:00+00:00,2025-11-10 11:48:00+00:00,sl,50538.0,51154.3,51154.3,51564.675,1.0,3422.2,1.71,0.141,6033.0,3.08
GBPAUD,SELL,2025-11-10 10:10:00+00:00,2025-11-10 10:19:00+00:00,sl,2.01506,2.01657,2.01657,2.01088,0.03,15.2,2.81,0.231,-17.0,-2.81
UKOUSD,BUY,2025-11-10 11:48:00+00:00,2025-11-10 12:41:00+00:00,sl,64.6855,64.15,64.15,65.62263,0.01,53.6,4.61,0.378,-56.85,-4.61
UKOUSD,SELL,2025-11-10 12:55:00+00:00,2025-11-11 11:15:00+00:00,sl,64.1275,64.7125,64.7125,63.10375,0.01,58.5,5.03,0.415,-61.8,-5.03
SP500,BUY,2025-11-10 14:16:00+00:00,2025-11-10 16:38:00+00:00,sl,6801.54,6814.98,6814.98,6822.1725,0.4,82.5,2.84,0.234,130.8,4.62
NAS100,BUY,2025-11-10 14:19:00+00:00,2025-11-10 16:32:00+00:00,sl,25454.35,25516.95,25516.95,25578.3068,0.1,550.9,5.51,0.454,618.0,6.26
GBPUSD,SELL,2025-11-10 16:39:00+00:00,2025-11-10 18:19:00+00:00,sl,1.31638,1.31607,1.31607,1.3123,0.02,14.8,2.55,0.209,1.55,0.54
GBPJPY,BUY,2025-11-10 16:50:00+00:00,2025-11-10 17:55:00+00:00,sl,202.7795,202.5281,202.5281,203.34515,0.02,25.1,2.72,0.222,-27.24,-2.72
DJ30,SELL,2025-11-10 18:40:00+00:00,2025-11-10 19:42:00+00:00,sl,46998.0,47220.53846,47220.53846,46386.01923,0.1,2225.4,19.14,1.567,-2236.38,-19.14
GBPUSD,SELL,2025-11-10 18:57:00+00:00,2025-11-10 19:35:00+00:00,sl,1.31542,1.31707,1.31707,1.3109,0.02,16.4,2.83,0.232,-18.04,-2.83
Nikkei225,BUY,2025-11-11 01:13:00+00:00,2025-11-11 02:39:00+00:00,sl,51268.0,51504.3,51504.3,51644.3125,4.0,1254.4,2.51,0.209,2233.0,4.73
Nikkei225,BUY,2025-11-11 02:47:00+00:00,2025-11-11 03:03:00+00:00,sl,51488.0,51310.8125,51310.8125,52019.5625,3.0,1771.9,2.66,0.221,-1901.88,-2.66
GBPAUD,SELL,2025-11-11 10:01:00+00:00,2025-11-11 11:47:00+00:00,sl,2.01277,2.01505,2.01505,2.0065,0.02,22.8,2.81,0.234,-24.59,-2.81
CADJPY,BUY,2025-11-11 10:46:00+00:00,2025-11-11 15:19:00+00:00,sl,110.0195,109.89532,109.89532,110.26787,0.04,12.4,2.68,0.223,-14.02,-2.68
NZDUSD,BUY,2025-11-11 11:37:00+00:00,2025-11-11 11:41:00+00:00,sl,0.56472,0.56429,0.56429,0.56601,0.08,4.3,2.97,0.248,-5.71,-2.97
NZDUSD,BUY,2025-11-11 11:57:00+00:00,2025-11-11 15:26:00+00:00,tp,0.56447,0.56576,0.56447,0.56576,0.08,4.3,2.95,0.248,11.45,8.85
GBPAUD,SELL,2025-11-11 12:03:00+00:00,2025-11-11 15:25:00+00:00,sl,2.01385,2.01641,2.01641,2.00681,0.01,25.6,1.58,0.133,-27.41,-1.58
UKOUSD,BUY,2025-11-11 14:24:00+00:00,2025-11-11 16:50:00+00:00,sl,64.9035,65.2405,65.2405,65.55345,0.01,37.1,3.2,0.268,30.4,2.9
GBPAUD,BUY,2025-11-11 15:25:00+00:00,2025-11-11 15:54:00+00:00,sl,2.01663,2.015,2.015,2.0211,0.02,16.3,2.0,0.169,-18.05,-2.0
GBPUSD,BUY,2025-11-11 15:31:00+00:00,2025-11-11 23:46:00+00:00,sl,1.31733,1.31553,1.31553,1.3223,0.01,18.1,1.55,0.13,-19.67,-1.55
GBPAUD,SELL,2025-11-11 15:54:00+00:00,2025-11-11 16:25:00+00:00,sl,2.01503,2.01675,2.01675,2.01028,0.02,17.3,2.13,0.178,-19.07,-2.13
NAS100,BUY,2025-11-11 16:54:00+00:00,2025-11-11 17:34:00+00:00,sl,25514.52,25444.77,25444.77,25671.4575,0.1,697.5,6.98,0.584,-705.5,-6.98
GBPAUD,BUY,2025-11-11 17:23:00+00:00,2025-11-11 18:05:00+00:00,sl,2.01631,2.01915,2.01915,2.02229,0.02,21.8,2.68,0.224,26.6,3.5
GBPAUD,BUY,2025-11-11 18:16:00+00:00,2025-11-11 21:16:00+00:00,sl,2.01899,2.01633,2.01633,2.0263,0.01,26.6,1.64,0.138,-28.39,-1.64
UKOUSD,BUY,2025-11-11 18:31:00+00:00,2025-11-12 10:30:00+00:00,sl,65.6335,65.1214,65.1214,66.52968,0.01,51.2,4.41,0.37,-54.51,-4.41
Nikkei225,SELL,2025-11-12 02:13:00+00:00,2025-11-12 02:25:00+00:00,sl,50720.0,50899.15625,50899.15625,50182.53125,3.0,1791.6,2.69,0.226,-1921.56,-2.69
EURUSD,BUY,2025-11-12 10:16:00+00:00,2025-11-12 10:53:00+00:00,sl,1.15854,1.15787,1.15787,1.16057,0.05,6.7,2.9,0.243,-8.04,-2.9
EURUSD,SELL,2025-11-12 11:49:00+00:00,2025-11-12 13:32:00+00:00,sl,1.15736,1.15736,1.15736,1.15481,0.04,8.5,2.93,0.247,-1.3,-0.0
UKOUSD,BUY,2025-11-12 13:09:00+00:00,2025-11-12 13:58:00+00:00,sl,65.1255,64.7745,64.7745,65.73975,0.01,35.1,3.02,0.255,-38.4,-3.02
EURUSD,SELL,2025-11-12 13:33:00+00:00,2025-11-12 14:25:00+00:00,sl,1.15722,1.15802,1.15802,1.15479,0.04,8.1,2.78,0.235,-9.39,-2.78
UKOUSD,SELL,2025-11-12 15:47:00+00:00,2025-11-12 16:08:00+00:00,sl,64.6025,64.1975,64.1975,63.84072,0.01,43.5,3.74,0.318,37.2,3.48
UKOUSD,SELL,2025-11-12 16:10:00+00:00,2025-11-12 16:47:00+00:00,sl,64.1875,63.7375,63.7375,63.33123,0.01,48.9,4.21,0.356,41.7,3.87
GBPJPY,SELL,2025-11-12 16:54:00+00:00,2025-11-12 17:50:00+00:00,sl,202.8585,203.16275,203.16275,202.17394,0.01,30.4,1.64,0.139,-32.52,-1.64
UKOUSD,SELL,2025-11-12 16:54:00+00:00,2025-11-12 18:30:00+00:00,sl,63.6875,63.1375,63.1375,62.67898,0.01,57.6,4.96,0.418,51.7,4.73
NAS100,SELL,2025-11-12 17:05:00+00:00,2025-11-12 18:11:00+00:00,sl,25546.17,25451.52,25451.52,25337.7439,0.1,926.3,9.26,0.782,938.5,9.47
GBPJPY,BUY,2025-11-12 17:50:00+00:00,2025-11-13 13:17:00+00:00,sl,203.2035,203.566,203.566,203.8929,0.01,30.6,1.65,0.14,34.15,1.96
UKOUSD,SELL,2025-11-12 18:34:00+00:00,2025-11-14 03:00:00+00:00,sl,63.0975,63.783,63.783,61.89788,0.01,68.5,5.9,0.492,-71.85,-5.9
GBPUSD,BUY,2025-11-12 19:39:00+00:00,2025-11-12 23:07:00+00:00,sl,1.31401,1.31262,1.31262,1.31783,0.02,13.9,2.39,0.199,-15.49,-2.39
SP500,BUY,2025-11-12 19:45:00+00:00,2025-11-13 01:04:00+00:00,sl,6867.45,6847.83833,6847.83833,6916.47917,0.1,196.1,1.69,0.141,-199.72,-1.69
CADJPY,BUY,2025-11-13 10:01:00+00:00,2025-11-13 10:59:00+00:00,sl,110.6015,110.47446,110.47446,110.85558,0.04,12.7,2.74,0.23,-14.3,-2.74
GBPAUD,SELL,2025-11-13 10:15:00+00:00,2025-11-13 10:50:00+00:00,sl,1.99799,1.99799,1.99799,1.99235,0.02,20.5,2.53,0.212,-1.8,-0.0
NZDUSD,BUY,2025-11-13 11:25:00+00:00,2025-11-13 11:37:00+00:00,sl,0.56793,0.56727,0.56727,0.56991,0.05,6.6,2.85,0.239,-8.02,-2.85
CADJPY,BUY,2025-11-13 13:27:00+00:00,2025-11-13 15:00:00+00:00,sl,110.5915,110.42907,110.42907,110.91637,0.03,16.2,2.63,0.221,-17.84,-2.63
GBPJPY,BUY,2025-11-13 14:02:00+00:00,2025-11-13 19:00:00+00:00,sl,203.4855,203.982,203.982,204.30112,0.01,36.2,1.96,0.165,47.55,2.68
DJ30,BUY,2025-11-13 14:32:00+00:00,2025-11-13 15:39:00+00:00,sl,48287.04,48197.98231,48197.98231,48531.94865,0.1,890.6,7.66,0.644,-901.58,-7.66
GBPAUD,BUY,2025-11-13 15:24:00+00:00,2025-11-13 16:24:00+00:00,sl,2.00942,2.00994,2.00994,2.01516,0.02,20.9,2.57,0.217,3.45,0.65
GBPAUD,BUY,2025-11-13 16:34:00+00:00,2025-11-13 16:47:00+00:00,sl,2.00944,2.013,2.013,2.01667,0.01,26.3,1.62,0.137,33.8,2.19
GBPAUD,BUY,2025-11-13 16:53:00+00:00,2025-11-13 17:50:00+00:00,sl,2.01236,2.01424,2.01424,2.02011,0.01,28.2,1.74,0.147,17.0,1.16
GBPAUD,BUY,2025-11-13 17:52:00+00:00,2025-11-13 19:39:00+00:00,sl,2.01465,2.01598,2.01598,2.02371,0.01,32.9,2.03,0.171,11.5,0.82
CADJPY,SELL,2025-11-13 18:16:00+00:00,2025-11-13 21:28:00+00:00,sl,110.144,110.09,110.09,109.69988,0.02,22.2,2.4,0.203,3.8,0.58
GBPJPY,BUY,2025-11-13 19:04:00+00:00,2025-11-14 00:47:00+00:00,sl,204.0035,203.6484,203.6484,204.80248,0.01,35.5,1.92,0.162,-37.61,-1.92
GBPAUD,BUY,2025-11-13 20:07:00+00:00,2025-11-13 20:43:00+00:00,sl,2.01788,2.02155,2.02155,2.02705,0.01,33.4,2.06,0.173,34.95,2.26
NZDUSD,SELL,2025-11-13 20:46:00+00:00,2025-11-13 21:34:00+00:00,sl,0.56529,0.56601,0.56601,0.56315,0.04,7.1,2.46,0.207,-8.54,-2.46
GBPAUD,BUY,2025-11-13 20:46:00+00:00,2025-11-14 00:47:00+00:00,sl,2.02178,2.01878,2.01878,2.03002,0.01,30.0,1.85,0.155,-31.77,-1.85
Nikkei225,SELL,2025-11-14 01:55:00+00:00,2025-11-14 02:10:00+00:00,sl,50102.0,50350.7375,50350.7375,49355.7875,2.0,2487.4,2.49,0.21,-2617.38,-2.49
Nikkei225,SELL,2025-11-14 04:36:00+00:00,2025-11-14 13:39:00+00:00,sl,50467.0,49912.7,49912.7,49557.94375,1.0,3030.2,1.52,0.129,5413.0,2.77
GBPAUD,BUY,2025-11-14 10:00:00+00:00,2025-11-14 10:05:00+00:00,sl,2.0146,2.01143,2.01143,2.0233,0.01,31.7,1.95,0.166,-33.45,-1.95
CADJPY,SELL,2025-11-14 10:40:00+00:00,2025-11-14 14:38:00+00:00,tp,110.1515,109.86713,110.0135,109.86713,0.03,14.2,2.3,0.196,26.84,4.61
GBPJPY,BUY,2025-11-14 10:52:00+00:00,2025-11-14 13:17:00+00:00,sl,203.5365,203.04575,203.04575,204.64069,0.01,49.1,2.65,0.226,-51.18,-2.65
EURUSD,SELL,2025-11-14 12:16:00+00:00,2025-11-14 14:05:00+00:00,sl,1.16203,1.16203,1.16203,1.1587,0.03,11.1,2.87,0.244,-1.3,-0.0
NAS100,SELL,2025-11-14 14:00:00+00:00,2025-11-14 14:40:00+00:00,sl,24752.52,24638.87,24638.87,24486.21761,0.1,1183.6,11.84,1.008,1128.5,11.37
NAS100,SELL,2025-11-14 14:45:00+00:00,2025-11-14 16:38:00+00:00,sl,24619.02,24744.19279,24744.19279,24337.38121,0.1,1251.7,12.52,1.052,-1259.73,-12.52
UKOUSD,SELL,2025-11-14 14:52:00+00:00,2025-11-14 18:21:00+00:00,sl,64.1235,64.8705,64.8705,62.81625,0.01,74.7,6.43,0.54,-78.0,-6.43
CADJPY,SELL,2025-11-14 15:05:00+00:00,2025-11-14 15:31:00+00:00,sl,109.761,109.6955,109.6955,109.36206,0.02,19.9,2.15,0.181,4.95,0.71
CADJPY,SELL,2025-11-14 15:33:00+00:00,2025-11-14 15:56:00+00:00,sl,109.655,109.8858,109.8858,109.1934,0.02,23.1,2.49,0.209,-24.68,-2.49
CADJPY,SELL,2025-11-14 15:57:00+00:00,2025-11-14 17:46:00+00:00,sl,109.8465,110.11901,110.11901,109.30148,0.02,27.3,2.94,0.248,-28.85,-2.94
GBPAUD,SELL,2025-11-14 17:32:00+00:00,2025-11-14 17:49:00+00:00,sl,2.01145,2.00862,2.00862,2.0008,0.01,38.8,2.39,0.203,26.55,1.75
GBPAUD,SELL,2025-11-14 17:50:00+00:00,2025-11-14 19:28:00+00:00,sl,2.00764,2.01148,2.01148,1.99708,0.01,38.4,2.37,0.202,-40.21,-2.37
UKOUSD,BUY,2025-11-17 09:26:00+00:00,2025-11-17 10:31:00+00:00,sl,64.0695,64.2915,64.2915,64.50263,0.01,24.7,2.13,0.183,18.9,1.91
CADJPY,BUY,2025-11-17 10:00:00+00:00,2025-11-17 17:10:00+00:00,tp,110.374,110.61267,110.478,110.61267,0.04,11.9,2.58,0.221,22.27,5.16
EURUSD,SELL,2025-11-17 11:10:00+00:00,2025-11-17 12:21:00+00:00,sl,1.16002,1.16081,1.16081,1.15766,0.04,7.9,2.71,0.232,-9.18,-2.71
GBPUSD,BUY,2025-11-17 18:50:00+00:00,2025-11-17 20:58:00+00:00,sl,1.31767,1.31599,1.31599,1.32232,0.02,16.9,2.9,0.248,-18.48,-2.9
NAS100,SELL,2025-11-17 19:31:00+00:00,2025-11-17 20:56:00+00:00,sl,25087.4,24874.85,24874.85,24602.33805,0.1,2155.8,21.56,1.843,2117.5,21.26
NZDUSD,SELL,2025-11-17 20:01:00+00:00,2025-11-17 21:40:00+00:00,tp,0.56685,0.56514,0.56568,0.56514,0.05,5.7,2.45,0.209,15.67,7.34
SP500,SELL,2025-11-17 20:11:00+00:00,2025-11-17 21:48:00+00:00,sl,6712.13,6660.38,6660.38,6627.52042,0.1,338.4,2.91,0.249,513.9,4.45
GBPUSD,SELL,2025-11-17 20:58:00+00:00,2025-11-18 06:31:00+00:00,sl,1.31602,1.31602,1.31602,1.31288,0.03,11.4,2.94,0.248,-1.6,-0.0
Nikkei225,SELL,2025-11-18 02:43:00+00:00,2025-11-18 06:21:00+00:00,sl,49350.0,48715.7,48715.7,48363.65625,1.0,3287.8,1.64,0.137,6213.0,3.17
UKOUSD,SELL,2025-11-18 09:51:00+00:00,2025-11-18 12:18:00+00:00,sl,63.9835,64.2841,64.2841,63.45745,0.01,30.1,2.59,0.215,-33.36,-2.59
EURUSD,BUY,2025-11-18 10:13:00+00:00,2025-11-18 10:30:00+00:00,sl,1.16072,1.15984,1.15984,1.16336,0.03,8.8,2.27,0.189,-10.11,-2.27
GBPAUD,SELL,2025-11-18 13:47:00+00:00,2025-11-18 14:58:00+00:00,sl,2.02097,2.02322,2.02322,2.01478,0.02,22.5,2.77,0.232,-24.31,-2.77
SP500,SELL,2025-11-18 14:00:00+00:00,2025-11-18 16:51:00+00:00,sl,6659.18,6629.88,6629.88,6610.69917,0.1,193.9,1.67,0.139,289.4,2.52
NZDUSD,BUY,2025-11-18 14:51:00+00:00,2025-11-18 16:18:00+00:00,sl,0.56647,0.56647,0.56647,0.56787,0.07,4.7,2.82,0.235,-1.4,0.0
GBPAUD,SELL,2025-11-18 15:17:00+00:00,2025-11-18 16:19:00+00:00,sl,2.02067,2.02292,2.02292,2.01446,0.02,22.6,2.78,0.233,-24.37,-2.78
EURUSD,BUY,2025-11-18 15:35:00+00:00,2025-11-18 17:55:00+00:00,sl,1.15992,1.15888,1.15888,1.16304,0.03,10.4,2.68,0.224,-11.69,-2.68
UKOUSD,SELL,2025-11-18 16:10:00+00:00,2025-11-18 19:53:00+00:00,sl,64.1335,64.5574,64.5574,63.39168,0.01,42.4,3.65,0.305,-45.69,-3.65
USDJPY,BUY,2025-11-18 16:26:00+00:00,2025-11-19 11:40:00+00:00,sl,155.2825,155.798,155.798,156.03824,0.02,25.2,2.72,0.228,49.65,5.57
GBPAUD,BUY,2025-11-18 17:24:00+00:00,2025-11-18 18:16:00+00:00,sl,2.0265,2.02377,2.02377,2.03404,0.01,27.4,1.69,0.141,-29.18,-1.69
EURUSD,SELL,2025-11-18 17:55:00+00:00,2025-11-19 07:43:00+00:00,sl,1.15873,1.15873,1.15873,1.15505,0.02,12.3,2.11,0.177,-1.3,-0.0
GBPAUD,SELL,2025-11-18 18:16:00+00:00,2025-11-18 18:35:00+00:00,sl,2.02362,2.01998,2.01998,2.01422,0.01,34.2,2.11,0.177,34.65,2.25
GBPAUD,SELL,2025-11-18 18:48:00+00:00,2025-11-18 20:26:00+00:00,sl,2.02104,2.01942,2.01942,2.01141,0.01,35.0,2.16,0.181,14.4,1.0
SP500,SELL,2025-11-18 19:22:00+00:00,2025-11-18 19:57:00+00:00,sl,6624.28,6666.4515,6666.4515,6518.85125,0.1,421.7,3.63,0.304,-425.32,-3.63
GBPAUD,SELL,2025-11-18 20:27:00+00:00,2025-11-19 03:48:00+00:00,sl,2.01903,2.02282,2.02282,2.00862,0.01,37.9,2.33,0.197,-39.67,-2.33
Nikkei225,SELL,2025-11-19 01:10:00+00:00,2025-11-19 02:01:00+00:00,sl,48706.0,48982.46875,48982.46875,47876.59375,2.0,2764.7,2.76,0.233,-2894.69,-2.76
GBPUSD,SELL,2025-11-19 10:02:00+00:00,2025-11-19 11:09:00+00:00,sl,1.31461,1.31362,1.31362,1.31006,0.02,16.5,2.85,0.241,8.2,1.69
EURUSD,SELL,2025-11-19 10:02:00+00:00,2025-11-19 13:54:00+00:00,sl,1.15855,1.15855,1.15855,1.15562,0.03,9.8,2.52,0.213,-1.3,-0.0
GBPUSD,SELL,2025-11-19 11:20:00+00:00,2025-11-19 13:01:00+00:00,sl,1.3132,1.31078,1.31078,1.30754,0.01,20.6,1.77,0.15,22.6,2.08
GBPUSD,SELL,2025-11-19 13:04:00+00:00,2025-11-19 14:00:00+00:00,sl,1.31077,1.313,1.313,1.30465,0.01,22.3,1.91,0.161,-23.86,-1.91
UKOUSD,SELL,2025-11-19 13:20:00+00:00,2025-11-19 13:49:00+00:00,sl,64.4415,63.8815,63.8815,63.57,0.01,49.8,4.28,0.36,52.7,4.82
UKOUSD,SELL,2025-11-19 14:05:00+00:00,2025-11-19 15:01:00+00:00,sl,63.8665,63.3515,63.3515,62.88475,0.01,56.1,4.83,0.404,48.2,4.43
UKOUSD,SELL,2025-11-19 15:10:00+00:00,2025-11-20 03:00:00+00:00,sl,63.2115,63.8775,63.8775,62.046,0.01,66.6,5.73,0.478,-69.9,-5.73
EURUSD,SELL,2025-11-19 15:51:00+00:00,2025-11-19 17:43:00+00:00,tp,1.15746,1.1543,1.15578,1.1543,0.03,10.5,2.72,0.227,30.31,8.16
SP500,SELL,2025-11-19 16:21:00+00:00,2025-11-19 16:37:00+00:00,sl,6634.33,6647.14933,6647.14933,6602.28167,0.2,128.2,2.2,0.184,-131.79,-2.2
NAS100,BUY,2025-11-19 17:21:00+00:00,2025-11-19 17:50:00+00:00,sl,24927.7,24800.64118,24800.64118,25213.58235,0.1,1270.6,12.71,1.062,-1278.59,-12.71
SP500,BUY,2025-11-19 17:24:00+00:00,2025-11-19 17:50:00+00:00,sl,6692.04,6670.949,6670.949,6744.7675,0.1,210.9,1.81,0.152,-214.51,-1.81
EURUSD,SELL,2025-11-19 17:58:00+00:00,2025-11-19 23:32:00+00:00,sl,1.15468,1.153,1.153,1.15119,0.02,11.6,2.0,0.168,15.55,2.9
GBPJPY,BUY,2025-11-19 19:38:00+00:00,2025-11-19 23:37:00+00:00,sl,204.7715,205.188,205.188,205.58398,0.01,36.1,1.95,0.164,39.55,2.25
Nikkei225,BUY,2025-11-20 01:09:00+00:00,2025-11-20 05:58:00+00:00,sl,50039.0,49684.625,49684.625,51102.125,1.0,3543.8,1.77,0.148,-3673.75,-1.77
UKOUSD,SELL,2025-11-20 09:07:00+00:00,2025-11-20 09:53:00+00:00,sl,63.8545,64.057,64.057,63.50013,0.01,20.2,1.74,0.147,-23.55,-1.74
UKOUSD,SELL,2025-11-20 09:55:00+00:00,2025-11-20 12:16:00+00:00,sl,63.9845,64.355,64.355,63.33612,0.01,37.0,3.19,0.269,-40.35,-3.19
EURUSD,SELL,2025-11-20 10:03:00+00:00,2025-11-20 10:32:00+00:00,sl,1.15203,1.15203,1.15203,1.14937,0.03,8.9,2.29,0.193,-1.3,-0.0
NZDUSD,SELL,2025-11-20 10:07:00+00:00,2025-11-20 10:34:00+00:00,sl,0.56055,0.56104,0.56104,0.55911,0.07,4.8,2.9,0.244,-6.21,-2.9
GBPUSD,SELL,2025-11-20 10:13:00+00:00,2025-11-20 11:57:00+00:00,sl,1.30645,1.30783,1.30783,1.30263,0.02,13.9,2.39,0.201,-15.47,-2.39
GBPJPY,BUY,2025-11-20 10:28:00+00:00,2025-11-20 14:42:00+00:00,sl,205.6015,205.9735,205.9735,206.34017,0.01,32.8,1.77,0.15,35.1,2.01
EURUSD,SELL,2025-11-20 14:42:00+00:00,2025-11-20 15:30:00+00:00,sl,1.15131,1.15199,1.15199,1.14926,0.05,6.8,2.94,0.249,-8.13,-2.94
CADJPY,BUY,2025-11-20 14:50:00+00:00,2025-11-20 15:30:00+00:00,sl,112.1625,112.02923,112.02923,112.42904,0.04,13.3,2.88,0.244,-14.93,-2.88
GBPAUD,SELL,2025-11-20 14:50:00+00:00,2025-11-20 15:30:00+00:00,sl,2.01715,2.01896,2.01896,2.01218,0.02,18.1,2.23,0.189,-19.9,-2.23
GBPUSD,SELL,2025-11-20 14:51:00+00:00,2025-11-20 15:30:00+00:00,sl,1.30589,1.30689,1.30689,1.30314,0.03,10.0,2.58,0.219,-11.58,-2.58
CADJPY,SELL,2025-11-21 10:02:00+00:00,2025-11-21 10:47:00+00:00,sl,111.102,111.36066,111.36066,110.58467,0.02,25.9,2.79,0.239,-27.47,-2.79
UKOUSD,SELL,2025-11-21 10:11:00+00:00,2025-11-21 11:09:00+00:00,sl,62.4615,62.8872,62.8872,61.71652,0.01,42.6,3.66,0.313,-45.87,-3.66
NZDUSD,BUY,2025-11-21 10:37:00+00:00,2025-11-21 11:42:00+00:00,sl,0.56043,0.55989,0.55989,0.56204,0.06,5.4,2.77,0.237,-6.77,-2.77
CADJPY,SELL,2025-11-21 11:09:00+00:00,2025-11-21 12:30:00+00:00,sl,111.385,111.151,111.151,110.80606,0.01,28.9,1.56,0.135,21.8,1.26
UKOUSD,SELL,2025-11-21 11:30:00+00:00,2025-11-21 12:04:00+00:00,sl,62.7765,62.2765,62.2765,61.77112,0.01,57.4,4.94,0.425,46.7,4.3
EURUSD,SELL,2025-11-21 11:48:00+00:00,2025-11-21 14:30:00+00:00,sl,1.15348,1.15086,1.15086,1.14949,0.02,13.3,2.28,0.197,24.9,4.51
UKOUSD,SELL,2025-11-21 12:05:00+00:00,2025-11-21 14:22:00+00:00,sl,62.2715,62.861,62.861,61.23988,0.01,58.9,5.07,0.436,-62.25,-5.07
DJ30,SELL,2025-11-21 14:00:00+00:00,2025-11-21 14:46:00+00:00,sl,45893.86,46091.43692,46091.43692,45350.52346,0.1,1975.8,16.99,1.459,-1986.77,-16.99
NAS100,SELL,2025-11-21 14:00:00+00:00,2025-11-21 14:46:00+00:00,sl,23985.54,24159.02162,24159.02162,23595.20636,0.1,1734.8,17.35,1.489,-1742.82,-17.35
CADJPY,SELL,2025-11-21 14:00:00+00:00,2025-11-21 17:02:00+00:00,sl,111.1785,110.91,110.91,110.70427,0.02,23.7,2.56,0.22,25.25,2.9
SP500,SELL,2025-11-21 14:22:00+00:00,2025-11-21 14:30:00+00:00,sl,6527.48,6553.39167,6553.39167,6462.70083,0.1,259.1,2.23,0.192,-262.72,-2.23
Nikkei225,SELL,2025-11-24 02:16:00+00:00,2025-11-24 04:42:00+00:00,sl,48718.0,49054.88125,49054.88125,47707.35625,1.0,3368.8,1.68,0.149,-3498.81,-1.68
UKOUSD,SELL,2025-11-24 09:02:00+00:00,2025-11-24 09:23:00+00:00,sl,62.7895,62.5745,62.5745,62.30125,0.01,27.9,2.4,0.213,18.2,1.85
UKOUSD,SELL,2025-11-24 09:27:00+00:00,2025-11-24 10:30:00+00:00,sl,62.5645,62.3295,62.3295,62.03372,0.01,30.3,2.61,0.231,20.2,2.02
GBPJPY,BUY,2025-11-24 10:01:00+00:00,2025-11-24 11:27:00+00:00,sl,205.3365,205.1578,205.1578,205.73857,0.02,17.9,1.93,0.171,-19.97,-1.93
NZDUSD,BUY,2025-11-24 10:19:00+00:00,2025-11-24 10:51:00+00:00,sl,0.56133,0.56085,0.56085,0.56276,0.06,4.8,2.45,0.217,-6.16,-2.45
UKOUSD,SELL,2025-11-24 10:39:00+00:00,2025-11-24 11:41:00+00:00,sl,62.4095,62.1045,62.1045,61.7774,0.01,36.1,3.11,0.274,27.2,2.62
GBPUSD,SELL,2025-11-24 11:17:00+00:00,2025-11-24 14:30:00+00:00,sl,1.30933,1.31088,1.31088,1.30505,0.02,15.5,2.67,0.236,-17.13,-2.67
NZDUSD,SELL,2025-11-24 11:34:00+00:00,2025-11-24 12:03:00+00:00,sl,0.55964,0.56018,0.56018,0.55801,0.06,5.4,2.8,0.248,-6.82,-2.8
CADJPY,SELL,2025-11-24 11:53:00+00:00,2025-11-24 15:03:00+00:00,sl,111.102,111.27629,111.27629,110.75342,0.03,17.4,2.82,0.25,-19.03,-2.82
GBPJPY,BUY,2025-11-24 12:08:00+00:00,2025-11-24 14:34:00+00:00,sl,205.304,205.5655,205.5655,205.86583,0.02,25.0,2.7,0.239,24.05,2.82
UKOUSD,SELL,2025-11-24 12:47:00+00:00,2025-11-24 14:48:00+00:00,sl,62.3245,62.7574,62.7574,61.56693,0.01,43.3,3.72,0.33,-46.59,-3.72
GBPJPY,BUY,2025-11-24 14:43:00+00:00,2025-11-24 15:12:00+00:00,sl,205.593,205.885,205.885,206.23245,0.01,28.4,1.53,0.136,27.1,1.58
GBPJPY,BUY,2025-11-24 15:18:00+00:00,2025-11-24 16:24:00+00:00,sl,205.823,205.54115,205.54115,206.45716,0.01,28.2,1.52,0.135,-30.29,-1.52
NAS100,BUY,2025-11-24 16:30:00+00:00,2025-11-24 16:34:00+00:00,sl,24501.85,24616.2,24616.2,24779.54301,0.1,1234.2,12.34,1.1,1135.5,11.44
NAS100,BUY,2025-11-24 16:41:00+00:00,2025-11-24 17:37:00+00:00,sl,24624.35,24735.95,24735.95,24902.04301,0.1,1234.2,12.34,1.089,1108.0,11.16
UKOUSD,SELL,2025-11-24 17:01:00+00:00,2025-11-24 19:54:00+00:00,sl,62.5695,63.1371,63.1371,61.5762,0.01,56.8,4.88,0.431,-60.06,-4.88
EURUSD,SELL,2025-11-24 17:03:00+00:00,2025-11-24 20:56:00+00:00,sl,1.15262,1.15262,1.15262,1.14941,0.03,10.7,2.76,0.243,-1.3,-0.0
GBPJPY,BUY,2025-11-24 17:10:00+00:00,2025-11-24 17:33:00+00:00,sl,205.6865,205.4086,205.4086,206.31178,0.01,27.8,1.5,0.132,-29.89,-1.5
NAS100,BUY,2025-11-24 17:47:00+00:00,2025-11-24 20:13:00+00:00,sl,24761.1,24900.95,24900.95,25104.93309,0.1,1528.1,15.28,1.337,1390.5,13.99
CADJPY,SELL,2025-11-24 17:50:00+00:00,2025-11-24 18:42:00+00:00,sl,111.2495,111.2005,111.2005,110.804,0.02,22.3,2.41,0.21,3.3,0.53
