symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
EURUSD,SELL,2025-11-19 10:02:00+00:00,2025-11-19 13:54:00+00:00,sl,1.15855,1.15855,1.15855,1.15562,0.04,9.8,3.36,0.233,-1.3,-0.0
XAUUSD,BUY,2025-11-19 10:17:00+00:00,2025-11-19 16:57:00+00:00,sl,4081.98,4123.18,4123.18,4141.70625,0.01,217.2,18.68,1.299,409.7,35.44
GBPUSD,SELL,2025-11-19 11:20:00+00:00,2025-11-19 13:01:00+00:00,sl,1.3132,1.31078,1.31078,1.30754,0.02,20.6,3.54,0.246,22.6,4.16
GBPUSD,SELL,2025-11-19 13:04:00+00:00,2025-11-19 14:00:00+00:00,sl,1.31077,1.313,1.313,1.30465,0.01,22.3,1.91,0.133,-23.86,-1.91
EURUSD,SELL,2025-11-19 15:51:00+00:00,2025-11-19 17:43:00+00:00,tp,1.15746,1.1543,1.15578,1.1543,0.03,10.5,2.72,0.189,30.31,8.16
SP500,SELL,2025-11-19 16:21:00+00:00,2025-11-19 16:37:00+00:00,sl,6634.33,6647.14933,6647.14933,6602.28167,0.30000000000000004,128.2,3.31,0.229,-131.79,-3.31
NAS100,BUY,2025-11-19 17:21:00+00:00,2025-11-19 17:50:00+00:00,sl,24927.7,24800.64118,24800.64118,25213.58235,0.1,1270.6,12.71,0.869,-1278.59,-12.71
SP500,BUY,2025-11-19 17:24:00+00:00,2025-11-19 17:50:00+00:00,sl,6692.04,6670.949,6670.949,6744.7675,0.2,210.9,3.63,0.248,-214.51,-3.63
EURUSD,SELL,2025-11-19 17:58:00+00:00,2025-11-19 23:32:00+00:00,sl,1.15468,1.153,1.153,1.15119,0.03,11.6,3.01,0.207,15.55,4.35
Nikkei225,BUY,2025-11-20 01:09:00+00:00,2025-11-20 05:58:00+00:00,sl,50039.0,49684.625,49684.625,51102.125,2.0,3543.8,3.54,0.243,-3673.75,-3.54
EURUSD,SELL,2025-11-20 10:03:00+00:00,2025-11-20 10:32:00+00:00,sl,1.15203,1.15203,1.15203,1.14937,0.04,8.9,3.06,0.21,-1.3,-0.0
NZDUSD,SELL,2025-11-20 10:07:00+00:00,2025-11-20 10:34:00+00:00,sl,0.56055,0.56104,0.56104,0.55911,0.08,4.8,3.31,0.228,-6.21,-3.31
GBPUSD,SELL,2025-11-20 10:13:00+00:00,2025-11-20 11:57:00+00:00,sl,1.30645,1.30783,1.30783,1.30263,0.03,13.9,3.58,0.246,-15.47,-3.58
GER40,SELL,2025-11-20 11:58:00+00:00,2025-11-20 12:58:00+00:00,sl,23333.52,23456.83,23456.83,23025.245,0.1,1233.1,12.33,0.851,-1249.1,-12.33
GER40,SELL,2025-11-21 09:51:00+00:00,2025-11-21 10:24:00+00:00,sl,22969.32,23061.445,23061.445,22739.0075,0.1,921.2,9.21,0.641,-937.25,-9.21
NZDUSD,BUY,2025-11-21 10:37:00+00:00,2025-11-21 11:42:00+00:00,sl,0.56043,0.55989,0.55989,0.56204,0.07,5.4,3.23,0.227,-6.77,-3.23
GER40,BUY,2025-11-21 10:41:00+00:00,2025-11-21 12:21:00+00:00,sl,23112.12,22991.98167,22991.98167,23412.46583,0.1,1201.4,12.01,0.842,-1217.38,-12.01
EURUSD,SELL,2025-11-21 11:48:00+00:00,2025-11-21 14:30:00+00:00,sl,1.15348,1.15086,1.15086,1.14949,0.03,13.3,3.43,0.241,24.9,6.76
GER40,BUY,2025-11-21 14:49:00+00:00,2025-11-25 14:45:00+00:00,sl,23190.42,23479.98,23479.98,23653.795,0.1,1853.5,18.54,1.307,2879.6,28.96
XAUUSD,BUY,2025-11-21 15:43:00+00:00,2025-11-24 04:57:00+00:00,sl,4069.545,4040.925,4040.925,4148.25,0.01,286.2,24.62,1.736,-288.5,-24.62
NZDUSD,SELL,2025-11-21 16:20:00+00:00,2025-11-21 18:53:00+00:00,sl,0.55982,0.56052,0.56052,0.55772,0.05,7.0,3.01,0.212,-8.4,-3.01
DJ30,SELL,2025-11-21 16:56:00+00:00,2025-11-21 18:33:00+00:00,sl,45893.86,46170.55231,46170.55231,45132.95615,0.1,2766.9,23.8,1.677,-2777.92,-23.8
Nikkei225,SELL,2025-11-24 02:16:00+00:00,2025-11-24 04:42:00+00:00,sl,48718.0,49054.88125,49054.88125,47707.35625,2.0,3368.8,3.37,0.242,-3498.81,-3.37
Nikkei225,BUY,2025-11-25 01:09:00+00:00,2025-11-25 02:00:00+00:00,sl,49547.0,49411.1,49411.1,49954.7,5.0,1359.0,3.4,0.249,-1489.0,-3.4
Nikkei225,SELL,2025-11-25 02:21:00+00:00,2025-11-25 05:58:00+00:00,sl,48954.0,48539.7,48539.7,48270.5625,2.0,2278.1,2.28,0.167,4013.0,4.14
NZDUSD,SELL,2025-11-25 10:01:00+00:00,2025-11-25 11:27:00+00:00,sl,0.55976,0.56031,0.56031,0.55811,0.07,5.5,3.32,0.243,-6.91,-3.32
GBPUSD,BUY,2025-11-25 10:04:00+00:00,2025-11-25 11:00:00+00:00,sl,1.3123,1.31095,1.31095,1.31601,0.02,13.5,2.32,0.17,-15.08,-2.32
XAUUSD,BUY,2025-11-25 11:01:00+00:00,2025-11-26 13:33:00+00:00,sl,4117.765,4170.795,4170.795,4191.9625,0.01,269.8,23.21,1.704,528.0,45.62
NZDUSD,SELL,2025-11-25 11:28:00+00:00,2025-11-25 11:40:00+00:00,sl,0.56015,0.56067,0.56067,0.5586,0.07,5.2,3.12,0.23,-6.58,-3.12
GBPUSD,BUY,2025-11-25 14:40:00+00:00,2025-11-25 14:46:00+00:00,sl,1.31237,1.31237,1.31237,1.31712,0.02,17.3,2.98,0.22,-1.6,0.0
NAS100,BUY,2025-11-25 16:50:00+00:00,2025-11-25 16:58:00+00:00,sl,24616.36,24756.31,24756.31,24921.50963,0.1,1356.2,13.56,0.979,1391.5,14.0
SP500,BUY,2025-11-25 16:50:00+00:00,2025-11-25 17:00:00+00:00,sl,6679.03,6713.59,6713.59,6733.03208,0.1,216.0,1.86,0.134,342.0,2.97
SP500,BUY,2025-11-25 17:05:00+00:00,2025-11-25 18:42:00+00:00,sl,6699.15,6736.72,6736.72,6760.40875,0.1,245.0,2.11,0.15,372.1,3.23
GBPUSD,BUY,2025-11-25 17:54:00+00:00,2025-11-25 22:18:00+00:00,sl,1.31796,1.31994,1.31994,1.32448,0.01,23.7,2.04,0.145,18.2,1.7
SP500,BUY,2025-11-25 18:46:00+00:00,2025-11-25 22:48:00+00:00,sl,6733.65,6780.09,6780.09,6811.14,0.1,310.0,2.67,0.19,460.8,3.99
Nikkei225,BUY,2025-11-26 01:00:00+00:00,2025-11-26 01:40:00+00:00,sl,49172.0,49047.6875,49047.6875,49544.9375,5.0,1243.1,3.11,0.22,-1373.12,-3.11
GBPAUD,SELL,2025-11-26 10:06:00+00:00,2025-11-26 10:34:00+00:00,sl,2.02712,2.029,2.029,2.02197,0.03,18.8,3.47,0.246,-20.56,-3.47
GER40,SELL,2025-11-26 10:18:00+00:00,2025-11-26 16:37:00+00:00,sl,23575.98,23659.67167,23659.67167,23366.75083,0.1,836.9,8.37,0.595,-852.92,-8.37
EU50,BUY,2025-11-26 12:48:00+00:00,2025-11-26 16:48:00+00:00,sl,5613.48,5648.78,5648.78,5702.355,0.1,296.2,2.96,0.211,340.0,3.53
XAUUSD,BUY,2025-11-26 13:56:00+00:00,2025-11-26 14:45:00+00:00,sl,4170.115,4154.62136,4154.62136,4212.7225,0.01,154.9,13.33,0.919,-157.24,-13.33
GBPAUD,SELL,2025-11-26 14:21:00+00:00,2025-11-26 14:45:00+00:00,sl,2.02548,2.02917,2.02917,2.01532,0.01,36.9,2.28,0.157,-38.73,-2.28
NAS100,BUY,2025-11-26 14:53:00+00:00,2025-11-26 16:31:00+00:00,sl,25141.76,25209.96,25209.96,25296.83629,0.1,689.2,6.89,0.481,674.0,6.82
GBPAUD,BUY,2025-11-26 15:36:00+00:00,2025-11-27 04:37:00+00:00,sl,2.033,2.02861,2.02861,2.04507,0.01,43.9,2.71,0.189,-45.7,-2.71
NAS100,BUY,2025-11-26 16:39:00+00:00,2025-11-26 17:00:00+00:00,sl,25192.51,25113.31662,25113.31662,25370.69511,0.1,791.9,7.92,0.553,-799.93,-7.92
NZDUSD,BUY,2025-11-26 17:02:00+00:00,2025-11-26 22:06:00+00:00,sl,0.56792,0.56925,0.56925,0.57023,0.05,7.7,3.31,0.232,11.9,5.72
XAUUSD,BUY,2025-11-26 17:07:00+00:00,2025-11-28 16:41:00+00:00,sl,4143.92,4207.65,4207.65,4234.17125,0.01,328.2,28.23,1.977,635.0,54.83
Nikkei225,BUY,2025-11-27 01:10:00+00:00,2025-11-27 01:46:00+00:00,sl,50176.0,50060.06875,50060.06875,50523.79375,6.0,1159.3,3.48,0.243,-1289.31,-3.48
Nikkei225,BUY,2025-11-27 02:00:00+00:00,2025-11-27 02:35:00+00:00,sl,50036.0,50307.3,50307.3,50448.7625,5.0,1375.9,3.44,0.24,2583.0,6.78
Nikkei225,BUY,2025-11-27 02:43:00+00:00,2025-11-27 04:42:00+00:00,sl,50306.0,50155.475,50155.475,50757.575,4.0,1505.2,3.01,0.209,-1635.25,-3.01
GER40,SELL,2025-11-27 08:35:00+00:00,2025-11-27 10:12:00+00:00,sl,23723.18,23759.40667,23759.40667,23632.61333,0.1,362.3,3.62,0.253,-378.27,-3.62
GBPUSD,SELL,2025-11-27 10:00:00+00:00,2025-11-27 12:40:00+00:00,sl,1.32359,1.32251,1.32251,1.31924,0.02,15.8,2.72,0.19,9.15,1.85
GBPAUD,SELL,2025-11-27 10:04:00+00:00,2025-11-27 11:53:00+00:00,sl,2.02661,2.02555,2.02555,2.0218,0.03,17.5,3.24,0.226,8.8,1.96
EURUSD,BUY,2025-11-27 10:21:00+00:00,2025-11-27 11:11:00+00:00,sl,1.1592,1.15842,1.15842,1.16155,0.05,7.8,3.36,0.236,-9.12,-3.36
EU50,BUY,2025-11-27 10:34:00+00:00,2025-11-27 12:00:00+00:00,sl,5663.47,5648.2825,5648.2825,5709.0325,0.2,151.9,3.04,0.213,-164.88,-3.04
GBPAUD,SELL,2025-11-27 11:54:00+00:00,2025-11-27 12:40:00+00:00,sl,2.02538,2.02723,2.02723,2.02032,0.03,18.4,3.41,0.239,-20.22,-3.41
GBPUSD,SELL,2025-11-27 12:41:00+00:00,2025-11-27 15:13:00+00:00,sl,1.32255,1.32378,1.32378,1.31916,0.03,12.3,3.18,0.223,-13.91,-3.18
GBPAUD,SELL,2025-11-27 12:50:00+00:00,2025-11-27 15:30:00+00:00,sl,2.02732,2.02914,2.02914,2.02231,0.03,18.2,3.36,0.237,-20.0,-3.36
NAS100,BUY,2025-11-27 15:41:00+00:00,2025-11-28 01:52:00+00:00,sl,25277.66,25303.91,25303.91,25342.13243,0.1,286.5,2.87,0.202,254.5,2.63
GBPUSD,BUY,2025-11-27 16:01:00+00:00,2025-11-27 16:26:00+00:00,sl,1.32455,1.32342,1.32342,1.32769,0.03,11.4,2.94,0.208,-12.99,-2.94
GBPAUD,SELL,2025-11-28 10:05:00+00:00,2025-11-28 11:09:00+00:00,sl,2.02496,2.02496,2.02496,2.01967,0.02,19.3,2.37,0.168,-1.8,-0.0
NZDUSD,SELL,2025-11-28 10:09:00+00:00,2025-11-28 15:02:00+00:00,sl,0.5712,0.5712,0.5712,0.56997,0.1,4.1,3.52,0.249,-1.4,-0.0
GBPAUD,SELL,2025-11-28 11:13:00+00:00,2025-11-28 14:16:00+00:00,sl,2.02513,2.02513,2.02513,2.01927,0.02,21.3,2.63,0.186,-1.8,-0.0
EU50,BUY,2025-11-28 14:00:00+00:00,2025-11-28 17:22:00+00:00,sl,5660.87,5682.17,5682.17,5715.4325,0.1,181.9,1.82,0.129,200.0,2.13
NZDUSD,SELL,2025-11-28 15:07:00+00:00,2025-11-28 15:32:00+00:00,sl,0.57118,0.57162,0.57162,0.56985,0.09,4.4,3.43,0.242,-5.83,-3.43
NZDUSD,BUY,2025-11-28 16:20:00+00:00,2025-11-28 16:27:00+00:00,sl,0.57245,0.57198,0.57198,0.57384,0.08,4.7,3.21,0.227,-6.07,-3.21
NZDUSD,BUY,2025-11-28 16:32:00+00:00,2025-11-28 17:53:00+00:00,tp,0.5722,0.57363,0.5722,0.57363,0.08,4.8,3.28,0.233,12.89,9.83
GBPUSD,BUY,2025-11-28 16:57:00+00:00,2025-11-28 17:25:00+00:00,sl,1.32296,1.32156,1.32156,1.32682,0.03,14.0,3.62,0.247,-15.63,-3.62
EURUSD,BUY,2025-11-28 19:08:00+00:00,2025-12-01 04:12:00+00:00,sl,1.15993,1.15993,1.15993,1.16413,0.03,14.0,3.61,0.245,-1.3,0.0
Nikkei225,SELL,2025-12-01 02:55:00+00:00,2025-12-01 14:12:00+00:00,sl,49586.0,49131.7,49131.7,48846.03125,2.0,2466.6,2.47,0.168,4413.0,4.54
EURUSD,BUY,2025-12-01 10:13:00+00:00,2025-12-01 10:42:00+00:00,sl,1.16163,1.1607,1.1607,1.16443,0.04,9.3,3.21,0.218,-10.63,-3.21
EURUSD,BUY,2025-12-01 11:09:00+00:00,2025-12-01 15:22:00+00:00,sl,1.16197,1.16404,1.16404,1.1654,0.03,11.4,2.95,0.201,19.45,5.36
XAUUSD,BUY,2025-12-01 11:19:00+00:00,2025-12-01 16:37:00+00:00,sl,4248.615,4229.08909,4229.08909,4302.31125,0.01,195.3,16.8,1.144,-197.56,-16.8
NZDUSD,BUY,2025-12-01 13:46:00+00:00,2025-12-01 16:27:00+00:00,sl,0.57377,0.57377,0.57377,0.57546,0.07,5.6,3.38,0.23,-1.4,0.0
EURUSD,BUY,2025-12-01 16:40:00+00:00,2025-12-01 17:41:00+00:00,sl,1.16346,1.16233,1.16233,1.16688,0.03,11.4,2.94,0.201,-12.68,-2.94
XAUUSD,BUY,2025-12-01 16:46:00+00:00,2025-12-02 11:26:00+00:00,sl,4231.825,4197.02909,4197.02909,4327.51375,0.01,348.0,29.93,2.048,-350.26,-29.93
GBPAUD,SELL,2025-12-01 17:08:00+00:00,2025-12-01 17:55:00+00:00,sl,2.02011,2.02216,2.02216,2.01446,0.02,20.5,2.53,0.173,-22.34,-2.53
GBPAUD,SELL,2025-12-01 18:17:00+00:00,2025-12-01 21:25:00+00:00,sl,2.02034,2.01922,2.01922,2.01385,0.02,23.6,2.91,0.2,9.35,1.37
GBPUSD,SELL,2025-12-01 18:46:00+00:00,2025-12-02 05:58:00+00:00,sl,1.32309,1.32182,1.32182,1.31693,0.01,22.4,1.93,0.132,11.15,1.1
Nikkei225,SELL,2025-12-02 02:31:00+00:00,2025-12-02 08:42:00+00:00,sl,49553.0,49233.7,49233.7,49029.2,4.0,1746.0,3.49,0.24,3063.0,6.39
GER40,BUY,2025-12-02 08:30:00+00:00,2025-12-02 09:30:00+00:00,sl,23598.69,23658.59,23658.59,23691.04417,0.1,369.4,3.69,0.253,583.0,5.99
EU50,BUY,2025-12-02 09:16:00+00:00,2025-12-02 10:37:00+00:00,sl,5679.31,5692.11,5692.11,5713.06,0.30000000000000004,112.5,3.38,0.23,115.0,3.84
GER40,BUY,2025-12-02 09:35:00+00:00,2025-12-02 10:39:00+00:00,sl,23648.69,23718.09,23718.09,23760.7525,0.1,448.2,4.48,0.305,678.0,6.94
GER40,BUY,2025-12-02 10:46:00+00:00,2025-12-03 10:09:00+00:00,sl,23727.89,23833.89,23833.89,23903.70667,0.1,703.3,7.03,0.475,1044.0,10.6
EU50,BUY,2025-12-02 11:06:00+00:00,2025-12-03 11:15:00+00:00,sl,5704.31,5724.41,5724.41,5753.2475,0.2,163.1,3.26,0.22,188.0,4.02
NZDUSD,SELL,2025-12-02 11:07:00+00:00,2025-12-02 12:22:00+00:00,tp,0.5725,0.57138,0.5725,0.57138,0.11,3.7,3.54,0.239,9.83,10.63
GBPUSD,SELL,2025-12-02 11:31:00+00:00,2025-12-02 12:59:00+00:00,sl,1.32129,1.31959,1.31959,1.31737,0.02,14.3,2.46,0.169,15.4,2.92
NZDUSD,SELL,2025-12-02 12:40:00+00:00,2025-12-02 14:26:00+00:00,sl,0.57146,0.5719,0.5719,0.57015,0.09,4.4,3.38,0.231,-5.76,-3.38
GBPUSD,SELL,2025-12-02 13:00:00+00:00,2025-12-02 16:24:00+00:00,sl,1.31939,1.32129,1.32129,1.31416,0.02,19.0,3.27,0.223,-20.61,-3.27
DJ30,SELL,2025-12-02 14:28:00+00:00,2025-12-02 15:56:00+00:00,sl,47385.6,47452.76346,47452.76346,47200.90048,0.1,671.6,5.78,0.395,-682.63,-5.78
DJ30,BUY,2025-12-02 16:10:00+00:00,2025-12-02 16:33:00+00:00,sl,47481.2,47402.08462,47402.08462,47698.76731,0.1,791.2,6.8,0.467,-802.15,-6.8
Nikkei225,BUY,2025-12-03 02:08:00+00:00,2025-12-03 05:31:00+00:00,sl,49726.0,49982.3,49982.3,50113.28125,5.0,1290.9,3.23,0.223,2433.0,6.41
GBPUSD,BUY,2025-12-03 10:35:00+00:00,2025-12-03 11:35:00+00:00,tp,1.32422,1.32763,1.3261,1.32763,0.03,12.4,3.2,0.219,32.5,8.8
GBPAUD,BUY,2025-12-03 11:25:00+00:00,2025-12-03 12:04:00+00:00,sl,2.0155,2.01658,2.01658,2.01987,0.03,15.9,2.93,0.2,9.0,2.0
EURUSD,BUY,2025-12-03 11:26:00+00:00,2025-12-03 15:11:00+00:00,tp,1.16434,1.1671,1.16584,1.1671,0.04,9.2,3.16,0.216,26.26,9.48
GBPAUD,BUY,2025-12-03 12:07:00+00:00,2025-12-03 15:53:00+00:00,sl,2.01667,2.01804,2.01804,2.02157,0.03,17.8,3.3,0.223,12.0,2.55
GBPUSD,BUY,2025-12-03 12:12:00+00:00,2025-12-03 15:56:00+00:00,sl,1.32856,1.33004,1.33004,1.33338,0.02,17.5,3.02,0.204,13.2,2.55
GER40,SELL,2025-12-03 13:33:00+00:00,2025-12-04 10:00:00+00:00,sl,23773.39,23875.69,23875.69,23517.64,0.1,1023.0,10.23,0.692,-1039.0,-10.23
EURUSD,BUY,2025-12-03 15:15:00+00:00,2025-12-03 15:36:00+00:00,sl,1.16749,1.16669,1.16669,1.16992,0.05,8.1,3.47,0.233,-9.37,-3.47
XAUUSD,BUY,2025-12-03 15:15:00+00:00,2025-12-03 18:55:00+00:00,sl,4219.8,4203.35182,4203.35182,4265.0325,0.01,164.5,14.15,0.951,-166.78,-14.15
GBPAUD,BUY,2025-12-03 15:57:00+00:00,2025-12-03 16:17:00+00:00,sl,2.01837,2.02112,2.02112,2.02274,0.03,15.9,2.94,0.197,25.7,5.08
GBPAUD,BUY,2025-12-03 16:23:00+00:00,2025-12-03 17:43:00+00:00,sl,2.02076,2.01864,2.01864,2.0266,0.02,21.2,2.62,0.175,-23.04,-2.62
EURUSD,BUY,2025-12-03 16:45:00+00:00,2025-12-04 01:51:00+00:00,sl,1.16642,1.16642,1.16642,1.16968,0.04,10.9,3.73,0.25,-1.3,0.0
GBPAUD,BUY,2025-12-03 17:45:00+00:00,2025-12-03 18:30:00+00:00,sl,2.0193,2.02189,2.02189,2.02701,0.02,28.0,3.45,0.232,24.05,3.19
GBPAUD,BUY,2025-12-03 18:33:00+00:00,2025-12-04 02:30:00+00:00,sl,2.02192,2.0189,2.0189,2.03023,0.02,30.2,3.73,0.249,-32.03,-3.73
NZDUSD,BUY,2025-12-03 18:55:00+00:00,2025-12-04 15:30:00+00:00,sl,0.57697,0.57614,0.57614,0.57946,0.05,8.3,3.57,0.241,-9.69,-3.57
GBPUSD,BUY,2025-12-03 20:43:00+00:00,2025-12-04 02:21:00+00:00,sl,1.33549,1.33414,1.33414,1.33918,0.03,13.4,3.47,0.234,-15.05,-3.47
GBPUSD,BUY,2025-12-04 10:02:00+00:00,2025-12-04 10:58:00+00:00,sl,1.33386,1.33442,1.33442,1.33612,0.05,8.2,3.53,0.241,4.0,2.41
GER40,BUY,2025-12-04 10:02:00+00:00,2025-12-04 11:17:00+00:00,sl,23858.49,23807.70667,23807.70667,23985.44833,0.1,507.8,5.08,0.347,-523.83,-5.08
EURUSD,BUY,2025-12-04 10:04:00+00:00,2025-12-04 12:41:00+00:00,sl,1.16671,1.16671,1.16671,1.16861,0.06,6.3,3.27,0.224,-1.3,0.0
GBPAUD,BUY,2025-12-04 10:50:00+00:00,2025-12-04 11:32:00+00:00,sl,2.01877,2.01673,2.01673,2.02438,0.02,20.4,2.51,0.172,-22.18,-2.51
GBPUSD,BUY,2025-12-05 10:05:00+00:00,2025-12-05 12:25:00+00:00,sl,1.33526,1.33419,1.33419,1.33823,0.03,10.8,2.78,0.191,-12.38,-2.78
XAUUSD,BUY,2025-12-05 10:18:00+00:00,2025-12-05 17:35:00+00:00,sl,4225.28,4252.335,4252.335,4265.01125,0.01,144.5,12.43,0.855,268.25,23.27
GBPUSD,SELL,2025-12-05 12:25:00+00:00,2025-12-05 14:00:00+00:00,sl,1.33415,1.33415,1.33415,1.33068,0.03,12.6,3.25,0.224,-1.6,-0.0
GBPUSD,BUY,2025-12-05 14:00:00+00:00,2025-12-05 16:30:00+00:00,sl,1.33434,1.3347,1.3347,1.33768,0.03,12.1,3.13,0.216,1.95,0.92
SP500,BUY,2025-12-05 14:01:00+00:00,2025-12-05 15:31:00+00:00,sl,6880.76,6875.4855,6875.4855,6893.94625,0.7000000000000001,52.7,3.18,0.219,-56.35,-3.18
NAS100,SELL,2025-12-05 15:30:00+00:00,2025-12-05 15:39:00+00:00,sl,25674.36,25621.46,25621.46,25575.5668,0.1,439.1,4.39,0.303,521.0,5.29
NAS100,SELL,2025-12-05 15:58:00+00:00,2025-12-05 16:25:00+00:00,sl,25606.36,25653.94088,25653.94088,25499.30301,0.1,475.8,4.76,0.327,-483.81,-4.76
NAS100,BUY,2025-12-05 16:25:00+00:00,2025-12-05 16:31:00+00:00,sl,25659.66,25737.01,25737.01,25782.35118,0.1,545.3,5.45,0.376,765.5,7.74
NAS100,BUY,2025-12-05 16:36:00+00:00,2025-12-05 16:41:00+00:00,sl,25752.16,25685.03721,25685.03721,25903.18629,0.1,671.2,6.71,0.461,-679.23,-6.71
NAS100,BUY,2025-12-05 17:01:00+00:00,2025-12-05 18:15:00+00:00,sl,25782.66,25694.29456,25694.29456,25981.48224,0.1,883.7,8.84,0.609,-891.65,-8.84
EURUSD,SELL,2025-12-05 18:02:00+00:00,2025-12-05 20:05:00+00:00,sl,1.16473,1.16473,1.16473,1.16072,0.03,13.4,3.45,0.234,-1.3,-0.0
GBPUSD,SELL,2025-12-05 18:24:00+00:00,2025-12-08 08:04:00+00:00,sl,1.33257,1.33465,1.33465,1.32685,0.02,20.8,3.58,0.244,-22.4,-3.58
Nikkei225,BUY,2025-12-08 01:32:00+00:00,2025-12-08 02:01:00+00:00,sl,50620.0,50475.38125,50475.38125,51053.85625,5.0,1446.2,3.62,0.247,-1576.19,-3.62
GER40,SELL,2025-12-08 08:22:00+00:00,2025-12-08 10:21:00+00:00,sl,24029.0,24064.09,24064.09,23941.275,0.1,350.9,3.51,0.241,-366.9,-3.51
GBPUSD,SELL,2025-12-08 10:06:00+00:00,2025-12-08 12:28:00+00:00,sl,1.33302,1.3329,1.3329,1.32952,0.03,12.7,3.29,0.225,-0.35,0.32
GBPAUD,SELL,2025-12-08 11:15:00+00:00,2025-12-08 12:18:00+00:00,sl,2.00772,2.00772,2.00772,2.00351,0.03,15.3,2.83,0.195,-1.8,-0.0
GER40,BUY,2025-12-08 11:17:00+00:00,2025-12-09 10:19:00+00:00,sl,24052.6,24182.13,24182.13,24255.73333,0.1,812.5,8.13,0.559,1279.3,12.95
EURUSD,SELL,2025-12-08 12:36:00+00:00,2025-12-08 17:16:00+00:00,tp,1.16515,1.16262,1.16394,1.16262,0.05,8.4,3.62,0.249,23.97,10.87
SP500,BUY,2025-12-08 14:54:00+00:00,2025-12-08 16:30:00+00:00,sl,6890.89,6885.49533,6885.49533,6904.37667,0.7000000000000001,53.9,3.25,0.223,-57.55,-3.25
GBPAUD,BUY,2025-12-08 17:13:00+00:00,2025-12-08 20:00:00+00:00,sl,2.01173,2.00997,2.00997,2.01659,0.03,17.7,3.27,0.225,-19.47,-3.27
NAS100,SELL,2025-12-08 17:36:00+00:00,2025-12-08 18:02:00+00:00,sl,25713.25,25636.35,25636.35,25541.02077,0.1,765.5,7.65,0.523,761.0,7.69
NAS100,SELL,2025-12-08 18:06:00+00:00,2025-12-09 01:03:00+00:00,sl,25641.0,25726.41397,25726.41397,25448.81857,0.1,854.1,8.54,0.581,-862.14,-8.54
GBPAUD,BUY,2025-12-08 20:03:00+00:00,2025-12-08 23:00:00+00:00,sl,2.01045,2.01128,2.01128,2.01572,0.03,19.2,3.54,0.241,6.45,1.53
Nikkei225,BUY,2025-12-09 01:46:00+00:00,2025-12-09 02:06:00+00:00,sl,50471.0,50742.3,50742.3,50910.93125,4.0,1466.4,2.93,0.201,2583.0,5.43
Nikkei225,SELL,2025-12-09 02:26:00+00:00,2025-12-09 04:19:00+00:00,sl,50488.0,50660.51875,50660.51875,49970.44375,4.0,1725.2,3.45,0.235,-1855.19,-3.45
GBPAUD,SELL,2025-12-09 10:05:00+00:00,2025-12-09 10:52:00+00:00,sl,2.0083,2.01073,2.01073,2.0016,0.02,24.3,3.0,0.205,-26.14,-3.0
GBPUSD,BUY,2025-12-09 10:24:00+00:00,2025-12-09 12:20:00+00:00,sl,1.33329,1.33413,1.33413,1.336,0.04,9.8,3.38,0.229,6.75,2.87
XAUUSD,BUY,2025-12-09 13:40:00+00:00,2025-12-10 21:41:00+00:00,sl,4205.23,4187.815,4187.815,4253.12125,0.01,174.2,14.98,1.016,-176.45,-14.98
GBPUSD,SELL,2025-12-09 14:10:00+00:00,2025-12-09 16:31:00+00:00,sl,1.3323,1.33162,1.33162,1.32826,0.02,14.7,2.53,0.171,5.2,1.17
DJ30,SELL,2025-12-09 15:31:00+00:00,2025-12-09 16:31:00+00:00,sl,47799.08,47903.15692,47903.15692,47512.86846,0.1,1040.8,8.95,0.607,-1051.77,-8.95
NAS100,SELL,2025-12-09 16:03:00+00:00,2025-12-09 16:34:00+00:00,sl,25622.89,25565.99,25565.99,25479.20434,0.1,638.6,6.39,0.433,561.0,5.69
SP500,SELL,2025-12-09 16:14:00+00:00,2025-12-09 16:38:00+00:00,sl,6851.45,6861.78083,6861.78083,6825.62292,0.4,103.3,3.55,0.241,-106.91,-3.55
NAS100,SELL,2025-12-09 16:40:00+00:00,2025-12-09 17:45:00+00:00,sl,25613.89,25688.20618,25688.20618,25446.6786,0.1,743.2,7.43,0.506,-751.16,-7.43
GBPUSD,SELL,2025-12-09 16:41:00+00:00,2025-12-09 17:18:00+00:00,sl,1.33143,1.33024,1.33024,1.32716,0.02,15.5,2.68,0.182,10.3,2.05
NZDUSD,SELL,2025-12-09 17:00:00+00:00,2025-12-09 17:22:00+00:00,sl,0.578,0.57858,0.57858,0.57625,0.07,5.8,3.5,0.238,-7.21,-3.5
NZDUSD,BUY,2025-12-09 17:22:00+00:00,2025-12-09 19:38:00+00:00,sl,0.57891,0.57826,0.57826,0.58086,0.06,6.5,3.36,0.229,-7.91,-3.36
NAS100,BUY,2025-12-09 18:45:00+00:00,2025-12-10 16:35:00+00:00,sl,25691.44,25606.86647,25606.86647,25881.73044,0.1,845.7,8.46,0.579,-853.74,-8.46
GBPUSD,SELL,2025-12-09 19:25:00+00:00,2025-12-10 15:58:00+00:00,sl,1.33083,1.3331,1.3331,1.32458,0.01,22.7,1.95,0.134,-24.32,-1.95
EURUSD,SELL,2025-12-09 20:00:00+00:00,2025-12-09 22:10:00+00:00,sl,1.16233,1.16316,1.16316,1.15983,0.05,8.3,3.58,0.246,-9.63,-3.58
