score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
480,89;506;0,5672;815,43;0,0267;2,931;;260;18;14;-25;-85;-40;-15;-75;-35;13;1,75;2,5;0,5;18;13;5;0,05;0,7;1,4;2;12;1;23
480,14;222;0,6261;570,68;0,0231;4,298;;240;16;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
480,07;197;0,6396;529,25;0,0142;4,539;;250;17;16;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;1;23
477,65;248;0,6008;601,45;0,026;4,022;;230;16;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;2;12;4;23
473,38;191;0,6335;512,56;0,0149;4,715;;250;17;16;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;4;23
473,38;191;0,6335;512,56;0,0149;4,715;;250;17;16;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;4;23
472,71;219;0,6164;558,15;0,0195;4,299;;230;43;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;2,0;1;12;4;23
470,39;188;0,6436;516,22;0,0121;4,713;;230;42;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
469,52;216;0,6296;546,52;0,0102;4,334;;230;41;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;16;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
468,66;356;0,5562;749,89;0,0382;2,96;;230;44;18;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
468,58;202;0,6436;535,31;0,0116;4,407;;240;41;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
462,76;244;0,6025;575,31;0,0307;3,887;;230;15;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
457,62;201;0,6368;533,09;0,0138;4,266;;240;41;19;-30;-85;-35;-15;-75;-35;14;1,25;2,75;0,5;18;4;4;0,05;0,9000000000000001;1,8;1;13;4;23
456,56;238;0,5966;584,07;0,0351;4,028;;230;18;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
454,53;277;0,5812;616,93;0,0287;3,57;;230;16;17;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;2;12;4;23
453,71;208;0,5962;542,91;0,0124;4,34;;240;16;16;-25;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,2;2;12;4;23
448,73;218;0,6468;517,75;0,0203;4,14;;270;16;15;-25;-85;-40;-15;-75;-35;13;1,5;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;1;23
447,74;207;0,628;528,89;0,015;4,275;;240;34;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
447,19;249;0,5904;587,72;0,0287;3,841;;240;16;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
445,24;238;0,5966;573,0;0,0352;3,971;;230;18;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;2;12;4;23
441,33;174;0,6494;482,31;0,0118;4,806;;230;40;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;1;12;4;23
439,75;370;0,527;690,33;0,038;2,868;;270;21;15;-25;-85;-35;-15;-75;-35;12;1,5;2,5;0,5;18;12;6;0,15000000000000002;0,7;1,2;3;12;1;23
437,98;207;0,6184;523,38;0,0116;4,172;;250;40;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
435,7;223;0,6099;548,35;0,0255;3,972;;220;16;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
435,01;171;0,6433;477,78;0,0141;4,786;;230;39;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;20
432,53;223;0,5695;570,83;0,0178;3,782;;240;44;18;-30;-85;-35;-15;-75;-35;14;1,0;2,5;0,5;20;3;8;0,05;0,9000000000000001;1,6;0;12;4;23
432,16;302;0,5894;657,01;0,019;3,42;;270;16;15;-25;-85;-40;-15;-70;-35;13;1,5;2,5;0,5;18;13;5;0,05;0,8;1,2;2;12;1;23
431,89;308;0,5227;626,39;0,0419;3,297;;240;16;17;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,8;1,4;3;13;1;23
430,38;246;0,5935;565,95;0,0306;3,78;;250;17;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;5;8;0,05;0,9000000000000001;1,6;2;12;4;23
429,55;295;0,5797;618,31;0,0418;3,248;;240;17;16;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;8;8;0,05;0,9000000000000001;1,4;2;12;4;23
427,34;221;0,6109;530,98;0,0124;3,951;;240;39;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;0;12;4;23
427,19;400;0,5225;766,1;0,0281;2,769;;250;16;15;-25;-85;-45;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,7;1,4;2;12;1;23
426,05;302;0,5795;630,97;0,0389;3,086;;230;43;20;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;16;4;8;0,05;0,9000000000000001;1,8;1;12;4;23
421,55;375;0,504;776,09;0,0189;2,964;;250;17;16;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,7;1,2;2;12;1;23
421,43;229;0,6026;542,34;0,0298;3,829;;240;15;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
418,3;216;0,6065;525,62;0,0267;4,023;;230;17;18;-20;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;13;4;23
416,16;305;0,5607;635,36;0,0383;3,083;;230;40;18;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
413,2;200;0,61;500,04;0,0154;4,16;;230;41;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,8;2;12;4;23
411,54;335;0,5254;707,87;0,034;2,886;;240;44;19;-30;-85;-35;-15;-75;-30;14;1,0;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
409,86;322;0,5776;632,05;0,0343;3,02;;230;43;19;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;16;4;8;0,05;0,9000000000000001;2,0;0;12;0;23
408,18;372;0,5457;654,33;0,0348;2,824;;240;42;14;-30;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;9;7;0,05;0,9000000000000001;2,2;1;12;4;23
404,07;264;0,572;614,81;0,0121;3,455;;250;16;14;-15;-85;-30;-15;-75;-35;14;1,25;2,5;0,5;18;14;5;0,05;0,9000000000000001;1,2;1;12;1;23
403,39;192;0,5625;503,83;0,0158;4,174;;240;18;16;-25;-85;-35;-15;-75;-35;13;1,0;2,5;0,5;18;13;8;0,05;0,9000000000000001;1,2;3;12;4;23
401,49;276;0,558;577,66;0,0376;3,331;;230;18;17;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
399,35;497;0,5171;796,89;0,0471;2,511;;270;16;15;-25;-85;-35;-15;-75;-35;13;1,5;2,5;0,5;18;13;6;0,05;0,7;1,4;2;12;1;23
399,21;398;0,5126;743,6;0,0234;2,716;;260;15;15;-25;-85;-35;-15;-75;-35;11;1,5;2,5;0,5;18;13;6;0,15000000000000002;0,7;1,2;3;12;1;23
395,73;244;0,5615;550,18;0,0117;3,76;;250;14;17;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,8;1,2;2;13;1;23
395,25;185;0,6162;470,22;0,0197;4,173;;230;42;20;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,8;1;12;4;23
394,17;341;0,5103;712,45;0,0143;2,992;;250;14;16;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;15;5;0,05;0,7;1,2;1;12;1;23
390,96;227;0,5815;514,57;0,0456;3,704;;220;16;19;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;23
389,18;216;0,588;507,58;0,0418;3,726;;210;16;20;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,3;0,9000000000000001;1,6;2;12;4;23
385,79;246;0,5854;543,35;0,0191;3,568;;270;16;14;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;1;23
385,79;246;0,5854;543,35;0,0191;3,568;;270;16;14;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;1;23
384,7;205;0,6049;487,3;0,0185;3,858;;270;17;15;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;2;12;1;23
384,59;329;0,541;566,16;0,0555;2,833;;240;18;18;-30;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;0;13;4;23
382,06;445;0,5258;687,41;0,0279;2,661;;250;17;13;-15;-85;-50;-15;-70;-30;15;1,25;2,25;0,5;18;14;6;0,05;0,9000000000000001;1,6;2;14;1;23
380,95;493;0,499;776,25;0,0464;2,568;;260;19;14;-25;-85;-35;-15;-75;-35;13;1,5;2,5;0,5;18;13;6;0,1;0,7;1,2;2;12;1;23
380,46;613;0,5204;832,04;0,0401;2,429;;300;18;13;-25;-85;-40;-15;-75;-35;12;1,75;2,5;0,5;18;13;5;0,1;0,6000000000000001;1,4;2;12;1;23
380,46;613;0,5204;832,04;0,0401;2,429;;300;18;13;-25;-85;-40;-15;-75;-35;12;1,75;2,5;0,5;18;13;5;0,1;0,6000000000000001;1,4;2;12;1;23
380,18;221;0,5973;495,33;0,0405;3,667;;230;18;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;5;8;0,05;0,9000000000000001;1,8;2;12;4;23
379,54;282;0,5532;621,24;0,0252;3,252;;240;16;18;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,2;2;12;4;23
378,62;303;0,5446;566,63;0,0479;2,981;;230;15;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
378,41;280;0,5857;556,76;0,0131;3,527;;230;13;17;-25;-85;-40;-15;-75;-35;13;1,5;2,5;0,5;18;12;5;0,05;0,8;1,2;2;13;1;23
377,13;226;0,5885;500,69;0,0123;3,677;;240;38;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;0;12;4;23
377,0;194;0,6289;476,21;0,0244;3,685;;240;42;18;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,7;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
374,09;447;0,5078;757,17;0,0696;2,517;;250;18;17;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,4;2;12;4;23
373,91;285;0,5544;562,4;0,0335;3,091;;240;15;17;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;2;12;4;23
372,69;463;0,4946;723,82;0,036;2,509;;260;22;14;-25;-85;-35;-15;-75;-35;12;1,5;2,5;0,5;18;13;6;0,15000000000000002;0,7;1,2;3;12;1;23
371,7;578;0,5606;798,29;0,0326;2,375;;290;17;13;-25;-85;-40;-15;-75;-35;13;1,75;2,5;0,5;18;13;5;0,1;0,7;1,4;3;12;1;23
371,31;316;0,5222;675,53;0,0155;2,959;;250;16;16;-25;-85;-45;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,7;1,2;2;12;1;23
370,73;409;0,4939;713,87;0,0487;2,537;;240;16;15;-25;-85;-45;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,7;1,4;3;12;1;23
370,46;604;0,4834;909,24;0,0674;2,19;;230;43;17;-30;-85;-35;-20;-75;-30;14;1,25;2,5;0,5;18;7;8;0,05;0,9000000000000001;2,0;1;12;4;23
368,81;205;0,5366;496,12;0,0184;3,817;;260;17;15;-25;-85;-35;-15;-75;-35;13;1,0;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;3;12;4;23
368,44;392;0,5306;686,84;0,0482;2,587;;220;44;17;-30;-85;-35;-15;-75;-30;14;1,25;2,5;0,5;16;4;8;0,05;0,9000000000000001;1,6;2;12;4;23
368,09;185;0,5892;441,55;0,0115;4,296;;240;45;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,3;18;3;8;0,05;0,9000000000000001;1,8;1;12;4;23
367,49;670;0,5522;834,31;0,025;2,303;;290;17;13;-30;-85;-40;-15;-75;-35;13;2,0;2,5;0,5;20;13;5;0,1;0,6000000000000001;1,4;2;12;1;23
367,49;670;0,5522;834,31;0,025;2,303;;290;17;13;-30;-85;-40;-15;-75;-35;13;2,0;2,5;0,5;20;13;5;0,1;0,6000000000000001;1,4;2;12;1;23
364,86;232;0,569;496,04;0,0432;3,465;;240;20;16;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;12;5;0,05;0,9000000000000001;1,4;3;12;4;23
358,52;205;0,5171;509,02;0,0129;3,761;;250;15;15;-15;-95;-35;-10;-85;-30;12;1,0;2,5;0,5;16;14;4;0,05;0,8;1,2;0;12;1;24
351,88;180;0,6056;435,57;0,012;3,9;;230;47;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
351,58;245;0,5673;505,12;0,0379;3,309;;220;17;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;5;8;0,05;0,9000000000000001;1,6;2;12;4;23
350,87;272;0,5184;510,26;0,0256;3,108;;230;22;18;-30;-85;-35;-15;-65;-35;14;1,25;2,5;0,5;20;5;8;0,05;0,9000000000000001;1,6;2;12;4;23
350,39;144;0,625;387,85;0,0252;4,937;;240;45;18;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;20;3;8;0,05;0,9000000000000001;1,6;0;12;4;23
348,65;609;0,5255;810,57;0,0266;2,254;;300;16;14;-25;-85;-45;-15;-70;-35;11;1,75;2,5;0,5;18;12;5;0,1;0,5;1,6;3;12;1;23
347,36;182;0,6538;407,52;0,0122;4,144;;250;17;16;-25;-85;-35;-15;-75;-35;13;1,5;2,5;0,5;18;14;5;0,05;0,9000000000000001;1,2;3;12;4;23
344,58;471;0,4883;688,89;0,0355;2,411;;260;23;14;-25;-85;-35;-15;-75;-35;12;1,5;2,5;0,5;18;13;6;0,15000000000000002;0,7;1,2;3;12;1;23
344,57;239;0,5607;492,51;0,0351;3,377;;220;18;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;1;12;4;23
343,32;116;0,7241;322,08;0,0092;5,553;;230;43;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;6;8;0,05;1,0;1,6;1;12;4;23
340,51;309;0,5081;595,98;0,0194;2,981;;250;15;17;-25;-85;-40;-15;-75;-35;13;1,25;2,5;0,5;18;13;5;0,05;0,7;1,2;2;12;1;23
338,85;507;0,4536;777,12;0,0457;2,291;;260;14;15;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;15;5;0,05;0,7;1,4;2;12;1;23
338,76;157;0,6051;399,69;0,0237;4,709;;230;17;18;-30;-85;-35;-15;-75;-40;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;12;4;24
338,59;226;0,5708;483,06;0,0424;3,309;;220;19;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;2;12;4;23
336,79;196;0,6071;426,89;0,0162;4,052;;280;19;15;-15;-90;-35;-15;-80;-40;14;1,25;2,25;0,5;16;13;5;0,05;0,9000000000000001;1,4;0;12;2;23
335,11;243;0,5226;489,42;0,0411;3,198;;230;19;16;-25;-85;-35;-15;-75;-35;13;1,0;2,5;0,5;16;13;7;0,05;0,9000000000000001;1,4;2;12;4;23
333,5;223;0,5695;467,21;0,0158;3,328;;240;46;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,6;1;12;4;23
333,33;189;0,5979;433,71;0,0211;3,704;;230;43;18;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;2,0;1;12;4;23
329,04;436;0,4656;733,24;0,0427;2,428;;260;17;16;-25;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;14;5;0,05;0,7;1,4;3;12;1;23
326,2;175;0,6;398,36;0,0244;4,08;;260;19;15;-15;-90;-50;-15;-90;-35;15;1,25;2,25;0,5;18;12;3;0,05;0,9000000000000001;2,2;1;13;2;23
324,84;575;0,4904;755,65;0,0611;2,163;;260;15;14;-25;-85;-35;-15;-75;-35;13;1,5;2,5;0,5;18;13;5;0,05;0,7;1,4;2;12;1;23
324,07;152;0,625;380,03;0,0161;4,158;;230;42;19;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;1;12;4;23
323,55;224;0,558;462,89;0,0331;3,253;;220;18;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;2;13;4;23
321,46;685;0,4569;807,28;0,0719;1,973;;230;42;8;-30;-70;-40;-15;-75;-35;14;1,25;2,5;0,5;18;4;8;0,05;0,9000000000000001;1,8;2;12;4;23
321,24;198;0,596;440,62;0,0189;3,46;;240;44;18;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,5;20;3;8;0,05;0,9000000000000001;1,6;0;12;4;23
320,32;196;0,5867;418,91;0,0215;3,588;;230;40;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;7;0,05;0,9000000000000001;1,8;0;12;0;23
319,81;391;0,4706;693,16;0,0592;2,52;;230;17;18;-30;-85;-35;-15;-75;-30;14;1,0;2,5;0,5;18;4;4;0,05;0,9000000000000001;1,4;1;12;4;23
316,38;198;0,5758;433,82;0,0193;3,534;;220;43;18;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;2,0;1;12;4;23
315,6;263;0,5551;467,66;0,0482;3,014;;240;15;18;-30;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;8;8;0,05;0,9000000000000001;1,8;2;12;4;23
315,22;153;0,6013;386,0;0,0102;3,989;;220;42;18;-20;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,6;0;12;4;23
315,17;252;0,631;431,47;0,0449;3,159;;260;20;16;-25;-85;-35;-15;-75;-35;14;1,5;2,5;0,5;18;13;7;0,05;0,9000000000000001;1,4;2;12;4;23
313,3;186;0,629;394,39;0,0227;3,849;;250;18;16;-25;-85;-35;-15;-75;-35;13;1,5;2,5;0,5;18;13;5;0,05;0,9000000000000001;1,2;3;12;4;23
307,06;683;0,5432;791,13;0,0218;2,072;;290;17;12;-25;-85;-40;-15;-75;-35;13;2,0;2,5;0,5;18;13;6;0,15000000000000002;0,6000000000000001;1,6;3;12;1;23
306,15;602;0,5233;726,68;0,0213;2,266;;300;18;13;-25;-85;-40;-15;-75;-35;13;1,75;2,5;0,5;18;13;5;0,15000000000000002;0,6000000000000001;1,4;2;12;1;23
305,95;147;0,6327;342,17;0,0068;4,418;;250;12;17;-25;-85;-40;-15;-75;-40;13;1,5;2,5;0,5;18;14;5;0,05;0,8;1,2;3;12;1;23
305,13;161;0,6025;375,93;0,0139;3,866;;220;41;19;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;3;8;0,05;0,9000000000000001;1,8;1;13;4;23
304,89;412;0,5049;531,16;0,0602;2,227;;270;16;14;-25;-85;-35;-15;-75;-30;12;1,5;2,75;0,5;18;12;6;0,15000000000000002;0,9000000000000001;1,4;2;12;1;23
304,64;209;0,5742;419,38;0,0374;3,267;;240;19;20;-30;-85;-35;-15;-75;-35;14;1,25;2,5;0,5;18;7;8;0,05;0,9000000000000001;1,4;2;12;3;23
304,47;194;0,5722;437,22;0,0199;3,67;;230;16;17;-25;-85;-30;-15;-75;-35;14;1,25;2,5;0,5;18;9;8;0,05;0,9000000000000001;1,2;2;12;4;23
304,08;639;0,4977;740,17;0,0352;2,119;;300;20;12;-25;-85;-40;-15;-75;-35;12;1,75;2,5;0,5;18;13;5;0,1;0,5;1,4;3;12;1;23
303,25;362;0,4945;539,16;0,0311;2,42;;250;21;14;-20;-85;-35;-15;-75;-35;12;1,5;2,5;0,5;18;13;6;0,15000000000000002;0,7;1,2;1;12;1;23
301,54;274;0,5547;486,8;0,0113;3,197;;240;18;19;-25;-85;-40;-15;-75;-35;14;1,5;2,5;0,5;18;13;5;0,05;0,7;1,2;2;12;1;19
293,69;243;0,5267;441,64;0,0554;2,887;;230;15;18;-30;-85;-35;-15;-75;-35;13;1,25;2,5;0,5;18;3;5;0,05;0,9000000000000001;1,8;3;12;4;19
292,7;204;0,5735;424,92;0,0156;3,3;;240;44;17;-30;-85;-35;-15;-75;-35;15;1,25;2,5;0,5;20;4;8;0,05;0,9000000000000001;1,8;1;12;4;23
