score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
-9,96;28;0,1071;-39,83;0,0439;0,096;;50;35;19;-15;-65;-45;-25;-65;-40;17;2,5;2,0;0,5;16;12;8;0,25;0,9000000000000001;2,0;8;16;0;22
-16,36;385;0,3091;-65,43;0,073;0,843;;170;13;17;-25;-65;-50;-20;-90;-30;16;2,0;1,75;0,5;18;15;3;0,25;1,0;1,6;4;18;1;20
-29,4;1830;0,4415;-117,6;0,1206;0,923;;120;40;5;-25;-65;-30;-15;-80;-45;10;3,0;2,5;0,3;16;15;6;0,2;0,7;1,6;1;21;2;22
-58,32;1397;0,398;-229,62;0,244;0,849;;140;28;17;-30;-80;-45;-35;-75;-65;10;3,0;3,0;0,4;4;11;7;0,2;0,30000000000000004;2,6;0;23;1;22
-58,67;566;0,1943;-234,68;0,2407;0,589;;130;31;12;-30;-65;-40;-5;-65;-45;20;1,0;1,75;0,4;10;6;2;0,3;0,5;2,0;7;13;4;18
-76,17;624;0,1266;-304,69;0,3252;0,386;;60;16;3;-5;-95;-30;-15;-85;-30;10;2,0;1,5;0,3;20;15;4;0,05;0,7;3,8;6;21;2;24
-999999,0;0;;;;;paraméter-kényszer nem teljesült;300;41;6;-35;-70;-40;-10;-70;-70;13;1,25;3,0;0,4;4;7;6;0,15000000000000002;0,8;3,0;11;18;0;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;110;37;17;-20;-80;-60;-35;-65;-30;16;1,75;2,0;0,7;18;13;7;0,25;0,2;1,6;11;19;0;18
-999999,0;0;;;;;paraméter-kényszer nem teljesült;240;24;10;-5;-65;-70;-20;-85;-55;19;2,25;2,5;0,6000000000000001;12;9;4;0,05;1,0;1,2;5;13;2;24
-999999,0;0;;;;;paraméter-kényszer nem teljesült;200;19;16;-25;-85;-40;-30;-95;-30;17;2,75;2,0;0,6000000000000001;18;14;3;0,25;0,8;1,4;0;13;0;21
-999999,0;0;;;;;paraméter-kényszer nem teljesült;190;18;17;-20;-70;-50;-30;-95;-30;18;3,0;1,75;0,4;16;14;3;0,2;0,8;1,6;3;13;0;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;150;30;10;-30;-80;-60;-35;-95;-30;14;3,0;2,5;0,5;18;14;3;0,3;0,9000000000000001;2,0;5;12;3;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;190;17;15;-25;-70;-45;-30;-95;-30;17;2,75;2,25;0,5;20;14;2;0,3;1,0;1,4;5;13;1;21
-999999,0;0;;;;;paraméter-kényszer nem teljesült;190;32;5;-35;-70;-35;-20;-85;-50;16;2,75;1,5;0,6000000000000001;16;15;3;0,2;0,5;2,0;8;14;2;22
-999999,0;0;;;;;paraméter-kényszer nem teljesült;230;23;9;-30;-65;-65;-30;-90;-45;13;2,25;2,25;0,4;20;11;5;0,25;0,8;1,2;3;13;4;19
-999999,0;0;;;;;paraméter-kényszer nem teljesült;220;41;6;-30;-70;-30;-15;-75;-50;12;2,75;2,75;0,3;14;15;7;0,15000000000000002;0,7;1,2;0;14;2;23
-999999,0;0;;;;;paraméter-kényszer nem teljesült;90;46;3;-30;-65;-30;-5;-80;-45;10;2,75;2,75;0,3;18;15;7;0,2;0,7;2,0;1;12;3;23
